GeneID,logFC,exon.F,exon.df.test,exon.p.value
ENSG00000003056.8,0.006438942779871226,0.0026920207682756244,1,0.9591252619123526
ENSG00000003056.8,-0.23545987981270144,0.5786525064083892,1,0.4555438865418362
ENSG00000003056.8,-0.13325832440619045,0.07695663705915393,1,0.7842565118586161
ENSG00000003056.8,-0.2436998428579571,0.11487299854594442,1,0.7381268793485607
ENSG00000003096.15,0.28987519388927124,0.8014758870706336,1,0.38654190565689495
ENSG00000003096.15,0.22015238044007646,0.1018716646382539,1,0.7545443977487241
ENSG00000003096.15,-3.8389853874765354,8.810608198696265,1,0.010639518999152452
ENSG00000003249.15,-0.040708036215914234,0.1097743971141125,1,0.7468151724856649
ENSG00000003249.15,0.17199767007889655,0.7304179038612295,1,0.4115211625637502
ENSG00000003393.16,-1.000295628615497,2.361292702228734,1,0.13461339956484933
ENSG00000003393.16,0.06411291372514503,0.09563912062582848,1,0.7592143076946947
ENSG00000003393.16,1.067065990229871,1.1617049603607574,1,0.28950114921890074
ENSG00000003393.16,-0.5045905175158545,1.6236380819076124,1,0.2121381765612704
ENSG00000003393.16,0.2709866822882745,0.08096493410294454,1,0.7779028527491086
ENSG00000003393.16,0.11596761949903112,0.09653545115874304,1,0.7581253692936887
ENSG00000003402.21,0.5407535929131413,2.4627186798595386,1,0.12262063524602543
ENSG00000003402.21,0.11372554747195274,1.142083501972059,1,0.29013073580120485
ENSG00000003402.21,-0.31674885194597024,3.5701168426019416,1,0.06438909048452841
ENSG00000003402.21,-0.7257734297321079,1.8369810567782843,1,0.18114225148779656
ENSG00000003402.21,0.030463729876380796,0.044285598338014154,1,0.8341426257856945
ENSG00000003402.21,-0.07674079468630168,0.06887341555420128,1,0.7940173806348095
ENSG00000003402.21,0.2520068114988927,0.31980128738663405,1,0.5741504159725246
ENSG00000003402.21,-0.55730257236144,7.442653592523958,1,0.008658364348015533
ENSG00000003402.21,0.003971602744112346,0.00036583533695822994,1,0.9848128722568769
ENSG00000003402.21,-1.3113157577220544,5.609825398792438,1,0.021597046133665247
ENSG00000003402.21,-0.09012729470583913,0.13533378108166275,1,0.7144524876627414
ENSG00000003436.16,0.0389584793622646,0.09763440772981963,1,0.7568112856800918
ENSG00000003436.16,-0.468678734884163,3.133645474943094,1,0.08667812047673538
ENSG00000003436.16,-1.1140695871999515,6.653539100016944,1,0.01494369979147209
ENSG00000003436.16,-0.2675810653285601,1.8702567080532588,1,0.1814288618984977
ENSG00000003436.16,-0.12498783017662685,0.366286744712767,1,0.5495076462270905
ENSG00000003436.16,0.4552748125001502,1.883083328182664,1,0.17998228395534283
ENSG00000003436.16,-0.3402308553824529,0.48582861389670984,1,0.49106740483177924
ENSG00000003509.16,-0.19053499522276418,0.536066782972474,1,0.47157712385869677
ENSG00000003509.16,0.10289232308995722,0.0357715572512191,1,0.8516727871236642
ENSG00000003509.16,-0.813727851751901,0.9121692015686322,1,0.3496238443059655
ENSG00000003509.16,0.9382652064541546,3.394083710514927,1,0.07856279097752608
ENSG00000003756.17,0.15746758044625508,0.7539834185604183,1,0.3903892553348046
ENSG00000003756.17,0.0007130015149545699,3.920629510309725e-05,1,0.9950351557473689
ENSG00000003756.17,-0.2791392053938555,2.7441119852521476,1,0.10542488475271417
ENSG00000003756.17,0.624601723044611,1.3182295952626948,1,0.25771872866014783
ENSG00000003756.17,0.5654955747889634,3.8782874292167118,1,0.05585613023765073
ENSG00000003756.17,0.00450751996156562,0.0001613576288211104,1,0.9899280533566954
ENSG00000003756.17,-0.015134784863594306,0.0018481881637285283,1,0.9659225858726546
ENSG00000003756.17,-0.021852068106037237,0.003677355454559779,1,0.9519464255319012
ENSG00000003756.17,-0.3070327281016514,0.416591628521078,1,0.5223217990518976
ENSG00000003989.18,0.005847081886983574,0.0026747424032190965,1,0.9594478385293471
ENSG00000003989.18,0.4517600685908061,2.837001799651264,1,0.11316595163722269
ENSG00000003989.18,-1.1805276654483645,9.484830355335074,1,0.007755074485754892
ENSG00000004059.11,-0.11771870965563913,0.4288017295422439,1,0.5227222831201448
ENSG00000004059.11,0.042775859915371583,0.2757950978204074,1,0.6073242765580991
ENSG00000004059.11,-0.44580437629927516,9.870139165807538,1,0.006878800149475255
ENSG00000004139.14,-0.34832826140872264,1.3713717388812428,1,0.260366870734576
ENSG00000004139.14,0.09637205454590436,0.5238999338184459,1,0.4806399717839046
ENSG00000004139.14,-0.13846169718785184,0.6799286432279991,1,0.42290158457011895
ENSG00000004142.12,0.05245166948941815,0.20789260590821082,1,0.6575496301152873
ENSG00000004142.12,-0.2535378706050988,2.9864968174548148,1,0.1127021498576284
ENSG00000004399.13,-0.055590299096259344,0.0070840549418833675,1,0.9333949901417126
ENSG00000004399.13,0.2519122043468478,0.29487157181957574,1,0.5904971144634925
ENSG00000004399.13,-0.0001952875458979264,1.6679961209213163e-06,1,0.9989767301037995
ENSG00000004399.13,-1.010698009173156,3.071147018613711,1,0.0882970117869754
ENSG00000004399.13,0.05918950314649507,0.03893098843059679,1,0.8447068987858515
ENSG00000004399.13,0.18440399099186067,0.12170810951752131,1,0.7292427795989653
ENSG00000004399.13,-0.09952181355246204,0.03266401940236356,1,0.8576022755355605
ENSG00000004399.13,0.7735329557280615,1.2517151631779222,1,0.270712437871061
ENSG00000004455.18,-0.49572562107940676,1.065070481342524,1,0.30834409596521095
ENSG00000004455.18,0.12694976002631006,0.13189707797033992,1,0.7184110133843719
ENSG00000004455.18,-0.1346469523315985,0.21343156823157108,1,0.6466274187168151
ENSG00000004455.18,0.22051635300650752,0.044338708118351576,1,0.8343080205616882
ENSG00000004455.18,0.5519111926502571,0.6746677414403267,1,0.4163628617389077
ENSG00000004455.18,0.27385215221023707,0.05991277765783822,1,0.8079019469312413
ENSG00000004455.18,-0.10329346914658183,0.04612826398738673,1,0.8310486682831187
ENSG00000004455.18,0.10983568546293121,0.12607967662189978,1,0.7244223524707232
ENSG00000004455.18,0.10173253878183708,0.0893488295387732,1,0.7665748410522455
ENSG00000004478.8,-0.020896302457597216,0.0904145456888611,1,0.7683143088709893
ENSG00000004478.8,0.714770785484415,5.402601057660289,1,0.03659762194113499
ENSG00000004478.8,5.038223761723392,48.24456664437479,1,9.1206091199648e-06
ENSG00000004487.18,-0.14467461027848927,0.17681556719002525,1,0.6759768484434827
ENSG00000004487.18,0.19911351861481746,0.29417040168195063,1,0.5900375777010133
ENSG00000004487.18,-0.23722161052211277,0.07704889351296687,1,0.7825139938608997
ENSG00000004487.18,-0.27848339239469055,0.34926757376834994,1,0.5572653005587794
ENSG00000004487.18,-0.4087246458642593,2.824028518586893,1,0.09927708586969618
ENSG00000004487.18,-0.9358187350728446,2.726495169019068,1,0.10514040880300501
ENSG00000004487.18,5.75508273398869,14.941406220593626,1,0.00032881610968623015
ENSG00000004487.18,0.12369960650895351,0.3743667008443603,1,0.5434840302561875
ENSG00000004487.18,0.3660131509004696,0.1666577998628413,1,0.6848915252186398
ENSG00000004487.18,1.3583650955178612,1.5826787429887523,1,0.21438299022857668
ENSG00000004487.18,-0.5783073633990998,1.6874206366432363,1,0.20006740945665596
ENSG00000004534.15,-0.09649991328396013,0.6937677405231354,1,0.4132431458810931
ENSG00000004534.15,0.5843107741332787,10.38605182322349,1,0.0036890901722625223
ENSG00000004534.15,0.21296217855918081,2.911330412296718,1,0.10109804771528506
ENSG00000004534.15,-0.11663435550159738,1.366032987573099,1,0.2541752454117219
ENSG00000004534.15,-0.3121012546743511,0.5728978221177442,1,0.4566065987694077
ENSG00000004660.15,0.9772363751670418,1.5621700913787206,1,0.23815635667335566
ENSG00000004660.15,-0.19894599317207817,0.24868339624021013,1,0.6281580196932431
ENSG00000004700.16,-0.06329866488628255,0.5377845631710172,1,0.47233846738599483
ENSG00000004700.16,0.2752575378062847,6.458403397663088,1,0.019959056581183143
ENSG00000004700.16,-0.23839923251176565,0.4254655122519687,1,0.5220659035855845
ENSG00000004700.16,-0.13401779726546437,0.22942085862223702,1,0.6374406225077732
ENSG00000004766.17,-0.3070646573309883,0.9304708143091641,1,0.3460622717594285
ENSG00000004766.17,0.00554051304299108,0.0007457308435877595,1,0.9784799937389999
ENSG00000004766.17,0.04323323378512889,0.005398338630849433,1,0.9421466817327545
ENSG00000004766.17,1.2031715875923048,3.6672949815016773,1,0.06964940568095714
ENSG00000004777.19,1.032149108742443,2.040415059116172,1,0.17727949263693651
ENSG00000004777.19,-0.9679166767928677,1.700965985425821,1,0.2152870642348764
ENSG00000004864.14,-0.03408155667908197,0.017366516121383724,1,0.8976183487100926
ENSG00000004864.14,0.44651910836542896,0.4474771324751485,1,0.5178025194711684
ENSG00000004866.22,0.4040775595808199,1.3110908113455984,1,0.27063035637224186
ENSG00000004866.22,-0.16332282502627926,1.3108855829865065,1,0.27066630023525134
ENSG00000004866.22,0.39700323261196857,3.540182754144644,1,0.08000046031410782
ENSG00000004897.12,0.052798621552488656,0.14023715198393366,1,0.7109218949775382
ENSG00000004897.12,-0.19131116633835005,0.7337660263131415,1,0.39907926922645254
ENSG00000004897.12,-0.20702145967019453,0.43815824469196074,1,0.5135299902580419
ENSG00000004897.12,-1.4796964907725307,8.872682850745045,1,0.005991094208390473
ENSG00000004897.12,0.008805854455900375,0.002874775684720369,1,0.9576285532481036
ENSG00000004897.12,-0.355426622199749,0.4386032778541267,1,0.5133178891473942
ENSG00000004961.15,-0.29948667845112453,1.4493079353041047,1,0.24783893592989392
ENSG00000004961.15,-0.24788975620128184,3.0460256126293013,1,0.1019865587885655
ENSG00000004961.15,0.11227425782763234,1.1420698056898648,1,0.30260671883428025
ENSG00000004975.12,0.1603222328431375,0.3740271325671476,1,0.5502510191913745
ENSG00000004975.12,-1.7953670196907474,11.570287232099302,1,0.004095212684657267
ENSG00000004975.12,0.29009568596795887,0.21582815041197834,1,0.6491104629374982
ENSG00000005007.14,-0.16208773485591088,0.8429729957593409,1,0.36807794378520375
ENSG00000005007.14,-0.4386774969533587,0.5563275291506745,1,0.463300569243697
ENSG00000005007.14,0.04734068545189629,0.037248872752004315,1,0.848653649140395
ENSG00000005007.14,0.3750973832967155,3.646093425610029,1,0.0687546531159697
ENSG00000005007.14,0.16902065819418688,0.0483958667092862,1,0.8278196750366476
ENSG00000005059.16,0.03616935544237343,0.03240249114284974,1,0.8596822432672461
ENSG00000005059.16,-0.6959430078777835,0.9259525680276764,1,0.35196478817547683
ENSG00000005100.13,0.034968323947959234,0.01830360450857428,1,0.8937825327262385
ENSG00000005100.13,-0.3083760361272976,0.07497861841295553,1,0.7871293015251773
ENSG00000005100.13,-0.2539986915016357,0.1558328060966573,1,0.6973495811495919
ENSG00000005100.13,-0.3601759445301447,0.22834749726500903,1,0.63811764124033
ENSG00000005156.12,0.13373435313021353,0.8811996795113275,1,0.3567267347661318
ENSG00000005156.12,-0.2258670001239782,2.2629069645678856,1,0.14485582515921797
ENSG00000005156.12,0.004125703829368277,1.8532761761170434e-05,1,0.9965988209859284
ENSG00000005156.12,0.15962185944664853,0.13205976798124158,1,0.7193170486209187
ENSG00000005156.12,1.1734285550176633,3.9267303541506178,1,0.05846031991411959
ENSG00000005175.10,-0.06256972611562617,0.21128841171089197,1,0.6508170264787657
ENSG00000005175.10,-0.05274508894744301,0.18514000904174177,1,0.6716865892034882
ENSG00000005175.10,0.15898038851070062,1.6997490219048632,1,0.20742609359268008
ENSG00000005175.10,-1.0676861201651295,7.475059498159704,1,0.01293936436591738
ENSG00000005194.15,0.003440953463790919,0.0005239074884455003,1,0.9819834543298017
ENSG00000005194.15,-0.07970941883088223,0.09107117211011054,1,0.7661801640626507
ENSG00000005194.15,0.133900834377771,0.2884573544297456,1,0.5976009029842417
ENSG00000005194.15,-0.17949407544515594,0.1720930544084522,1,0.6830212174457952
ENSG00000005206.17,0.1427388579370188,0.23478427154865153,1,0.6316947487833335
ENSG00000005206.17,-0.045134393435988684,0.27513316473261185,1,0.6039573452004117
ENSG00000005206.17,0.005496378846927996,0.004655879458908335,1,0.9460748979182051
ENSG00000005206.17,0.16823276769210693,0.9304966354219083,1,0.3428322469485362
ENSG00000005206.17,0.7316967226105326,5.79354967832565,1,0.022785167504985094
ENSG00000005206.17,-0.19683788913750178,1.1497398367637865,1,0.29258202132711264
ENSG00000005238.20,0.009466169276217684,0.0009161555261572768,1,0.9760739234511195
ENSG00000005238.20,0.07322755742587184,0.09856303486587027,1,0.7559523456604113
ENSG00000005238.20,-0.8822083038257293,1.931179376858495,1,0.17588253442603116
ENSG00000005238.20,0.48406169623625495,1.6022685547786764,1,0.21630023599491313
ENSG00000005238.20,-0.1955205904168853,0.527687597756724,1,0.4737762789756774
ENSG00000005238.20,-0.30164414310259413,0.14802064991322528,1,0.7034212533676029
ENSG00000005243.10,-1.4162356515431984,4.267718016450466,1,0.04667095295230036
ENSG00000005243.10,-0.09489631510968455,0.10140972095877193,1,0.7521271864405352
ENSG00000005243.10,0.031302894631838996,0.08451251001237471,1,0.773070355988658
ENSG00000005243.10,0.5061549985896985,1.7666436614643704,1,0.19280616583105004
ENSG00000005243.10,-0.2080503729934442,0.2172762102123053,1,0.6441489048268909
ENSG00000005243.10,-1.076261485074962,5.235590757672404,1,0.028587560291353637
ENSG00000005249.14,0.11081404308866982,0.6055813665122692,1,0.45335350214531
ENSG00000005249.14,-0.2999008505341134,2.3370613074283826,1,0.15539144403547672
ENSG00000005302.19,-0.5539629061788425,0.4833807451775296,1,0.4909151950397609
ENSG00000005302.19,-0.218082317096842,0.6439999678460334,1,0.4270093759257729
ENSG00000005302.19,1.1835855675312885,1.7197340233071887,1,0.1972066215893646
ENSG00000005302.19,1.1627957901970376,2.218542436605256,1,0.14420636629039438
ENSG00000005302.19,0.2792837573059668,0.06382198410079468,1,0.8018480240174808
ENSG00000005302.19,0.13148467388836949,0.05552848492023241,1,0.8149108596740404
ENSG00000005302.19,0.18709463617737576,0.03905949018140888,1,0.8443319623288336
ENSG00000005302.19,0.7996569212031233,1.2084215873060233,1,0.2782185750261816
ENSG00000005339.15,0.12687890554487066,2.45448540560918,1,0.14629466779268202
ENSG00000005339.15,-0.09412079887743022,1.466044566301674,1,0.25206285745779106
ENSG00000005436.14,0.16192991295926434,0.6900016106138291,1,0.4159910831858411
ENSG00000005436.14,0.8729495701731658,4.381769878940076,1,0.04930462825672138
ENSG00000005436.14,-1.7374984982046495,16.679059336508015,1,0.0005802002478759358
ENSG00000005436.14,0.06811008381124667,0.01806072207732194,1,0.8944401094473381
ENSG00000005469.12,-0.07220534649441387,0.4913329878204695,1,0.49603100700540137
ENSG00000005469.12,0.5496249864997651,3.10711066644213,1,0.10208607278835423
ENSG00000005469.12,5.090743664832329,29.10090555540791,1,0.00013465566271519554
ENSG00000005483.23,-0.8779390164891296,8.213183069660813,1,0.008812292529782056
ENSG00000005483.23,0.4289993583721224,2.423662357117821,1,0.13336072581555306
ENSG00000005483.23,0.08850226342011774,0.12278289978721775,1,0.729269118519335
ENSG00000005483.23,-0.16033909225811097,0.38568194634750774,1,0.5407698355980606
ENSG00000005483.23,0.1818686587844755,0.5428738475368488,1,0.46879800550697137
ENSG00000005486.17,-0.28171664661683415,1.7437813171490637,1,0.20251165488031797
ENSG00000005486.17,0.1754938342886767,1.0574047122412238,1,0.3168571492090916
ENSG00000005486.17,-0.8676142762576493,1.8929368274898621,1,0.18504201007310314
ENSG00000005486.17,-1.8000566998204732,11.688990229875769,1,0.002912969129558898
ENSG00000005700.15,0.029338056029306614,0.03424754897502375,1,0.8557159314902605
ENSG00000005700.15,-0.2048090418269659,0.502021138439827,1,0.48972218317058525
ENSG00000005700.15,0.01319587561041402,0.002613515615713523,1,0.9599175922637535
ENSG00000005801.18,0.27239901893099194,1.1189355660278455,1,0.3009934216397156
ENSG00000005801.18,-0.6726790088884407,1.592443173965342,1,0.21946570944779684
ENSG00000005801.18,-0.1927304256754585,0.2842175492620214,1,0.5989996381302021
ENSG00000005801.18,0.3135009465154184,0.42358967078381227,1,0.5215193978752684
ENSG00000005801.18,-0.11073880986888618,0.17640605827924372,1,0.6783285939172379
ENSG00000005810.20,-0.11823348068881323,0.09389070711497503,1,0.7613494283973016
ENSG00000005810.20,-0.34655876713171985,1.936688246352578,1,0.17399629879261883
ENSG00000005810.20,0.16441095060136135,0.5267175983138417,1,0.47346799258439487
ENSG00000005810.20,0.21781240492820153,0.5186262033681593,1,0.47685722929123486
ENSG00000005810.20,-0.1421903235334323,0.18663563651874346,1,0.6687404673960333
ENSG00000005810.20,0.7498910725880545,0.9332139370867201,1,0.34155208169037354
ENSG00000005810.20,0.22372186361711677,0.08605038463897845,1,0.7712267285659038
ENSG00000005812.11,0.18960671328336964,0.3660221223014965,1,0.5544910561732623
ENSG00000005812.11,0.015491765789253265,0.028442033110145603,1,0.8683936813305925
ENSG00000005812.11,-0.4628939492617742,3.5612982728658213,1,0.07923627342247433
ENSG00000005882.12,-1.0994608254899507,9.469536238698515,1,0.005414256128936114
ENSG00000005882.12,0.20989012021213505,0.22101267126924604,1,0.6427923648688614
ENSG00000005882.12,0.2460702641077237,1.05442539378,1,0.31539897171485903
ENSG00000005882.12,0.07980252763906923,0.05158074486896013,1,0.8223851714256953
ENSG00000005882.12,0.11714612629840992,0.0543317613819621,1,0.8177967349252295
ENSG00000005884.18,-0.38190976746016236,0.589700225021099,1,0.44894110296787215
ENSG00000005884.18,-0.14997711630154864,0.5668493667016977,1,0.4577758543992202
ENSG00000005884.18,0.0010505877831006325,7.138769315906015e-05,1,0.9933183611645641
ENSG00000005884.18,-0.24375495101782274,0.15942511393338638,1,0.6927051647449429
ENSG00000005884.18,0.8103155136722959,2.0766527208870387,1,0.16062037822153158
ENSG00000005884.18,0.6699588489194754,1.7516377221243058,1,0.1963397463868516
ENSG00000005889.16,0.501206318015333,0.6513199265921494,1,0.4277832854255639
ENSG00000005889.16,-0.5203026768421283,6.608645489500344,1,0.016975750995628494
ENSG00000005889.16,-0.1317600460913706,0.4941436702465827,1,0.4890325722644474
ENSG00000005889.16,0.4046364033552212,5.054831690896819,1,0.03428248335377518
ENSG00000005889.16,0.08358135812581047,0.09360639592236618,1,0.7623518456538552
ENSG00000005893.17,-0.3054151144042603,8.526308731632929,1,0.0077763018466207616
ENSG00000005893.17,-0.07614074104646917,0.20329435667604143,1,0.65635674254259
ENSG00000005893.17,0.8944724589393598,32.06015514984927,1,9.65291196589962e-06
ENSG00000005893.17,0.03608000820667634,0.10233730491555743,1,0.7519714760028183
ENSG00000005893.17,0.030515030499465468,0.10689201093901758,1,0.7467094700171675
ENSG00000006007.12,0.018569535254300717,0.06121059177678417,1,0.8080182795332973
ENSG00000006007.12,-0.02660100778287422,0.07256612004498145,1,0.7913846272416389
ENSG00000006007.12,-0.1474548351305689,1.6216905917146134,1,0.22264465041546014
ENSG00000006015.18,0.1000158180451809,0.10683827859103505,1,0.7467759961207694
ENSG00000006015.18,0.11571050445557773,0.4010669020078344,1,0.5328855354246745
ENSG00000006015.18,0.0643881711660299,0.07060145000996695,1,0.7928680511429719
ENSG00000006015.18,0.028359224857164023,0.057668789615477736,1,0.8123805652798866
ENSG00000006015.18,-0.3147513502510826,2.80194128237451,1,0.10791395566333437
ENSG00000006016.12,-0.5700182235766302,3.7606118528757015,1,0.0643908307635614
ENSG00000006016.12,0.1509349075784865,0.2665859208653021,1,0.6103851370097912
ENSG00000006016.12,0.08091589467356985,0.35951806791985724,1,0.5544276199088851
ENSG00000006016.12,-0.07254557209497581,0.3077530338625916,1,0.5842274329193434
ENSG00000006016.12,0.601249789091618,3.229207605134353,1,0.0850107297279704
ENSG00000006042.12,-0.03750288558572734,0.12342035342594,1,0.7286095885208212
ENSG00000006042.12,-0.15372787554081668,0.3237540092817991,1,0.5749745476335792
ENSG00000006042.12,0.2604672818451288,1.7554696625921236,1,0.19843752033852852
ENSG00000006042.12,0.07248147903499458,0.22465350224247718,1,0.6400659651313774
ENSG00000006042.12,0.031176330085633808,0.049105950401147264,1,0.8266173257355444
ENSG00000006118.15,-0.06078711688437899,0.156434184460205,1,0.6955150702089423
ENSG00000006118.15,-0.13654211953291195,0.1213794564811359,1,0.7301984101166805
ENSG00000006118.15,0.12299900426069854,0.6389654926759891,1,0.43094178831739005
ENSG00000006118.15,0.06297487003710067,0.009630583700780085,1,0.9225370581927324
ENSG00000006118.15,-0.25390188085238385,0.18515024108172373,1,0.6703402412844717
ENSG00000006118.15,-0.5409258231774849,5.28071756326454,1,0.029394182950723474
ENSG00000006125.18,-0.1705713291804507,0.40994959437441797,1,0.5257719783558017
ENSG00000006125.18,1.0983281281885553,4.955876355232907,1,0.031903083659372736
ENSG00000006125.18,0.013489295713455363,0.0001682790796762646,1,0.9897166523774374
ENSG00000006125.18,0.5558742306253173,1.3494026411253461,1,0.25250449864777247
ENSG00000006125.18,0.25917976182964253,0.7759711024670708,1,0.3838198909766565
ENSG00000006125.18,-0.25531462727911425,0.32909881351333936,1,0.5695127830091373
ENSG00000006125.18,-2.120064355687834,10.617580387886656,1,0.0023379235012146848
ENSG00000006125.18,-0.34123872371124797,0.09989446689874634,1,0.7536564621773425
