"GeneID","logFC","exon.F","exon.df.test","exon.p.value"
"ENSG00000002822.16",0.824409868799053,1.31184883721198,1,0.264067843276008
"ENSG00000002822.16",0.00984797617648425,0.00202199370524059,1,0.964529675262813
"ENSG00000002822.16",0.825985761854408,0.51426398277797,1,0.480659738983295
"ENSG00000002834.19",0.600878117150606,4.08846781872847,1,0.0545741436845583
"ENSG00000002834.19",0.458764232031307,1.09310118311079,1,0.306304079838579
"ENSG00000002834.19",-0.00488336751583596,0.00142586884972603,1,0.970193926214573
"ENSG00000002834.19",0.50495428849007,0.662295375760235,1,0.423830729124549
"ENSG00000002834.19",0.274302373298783,0.164806255833209,1,0.688401902664921
"ENSG00000002919.15",-0.0783685851078246,0.151914078076197,1,0.702321961446279
"ENSG00000002919.15",0.264584234086813,1.15810213631776,1,0.299267411597096
"ENSG00000002919.15",-0.297481034138935,0.777798262851122,1,0.392059665667803
"ENSG00000003056.8",0.00642572310620615,0.00261008111136522,1,0.959752216607156
"ENSG00000003056.8",-0.235353573245481,0.577062794431493,1,0.45616646378552
"ENSG00000003056.8",-0.133213476141908,0.0769804884118979,1,0.784227631044094
"ENSG00000003056.8",-0.243697349583105,0.11511783084423,1,0.737863510746129
"ENSG00000003096.15",0.289827704248941,0.797932505795086,1,0.387574656188301
"ENSG00000003096.15",0.220332976746471,0.102148937929362,1,0.754225969339146
"ENSG00000003096.15",-3.83908837284001,8.8241216949773,1,0.0105993937034341
"ENSG00000003249.15",-0.0407051564662417,0.108763587990256,1,0.747941324433256
"ENSG00000003249.15",0.172049286355369,0.732094931624609,1,0.411011429645235
"ENSG00000003393.16",-1.00030467095485,2.36172441686221,1,0.13459350620706
"ENSG00000003393.16",0.0640397829363106,0.0936153345395901,1,0.761696681558338
"ENSG00000003393.16",1.06717947086505,1.16374091568388,1,0.289098479698319
"ENSG00000003393.16",-0.50463872719531,1.61819112321432,1,0.212900616034278
"ENSG00000003393.16",0.271075984679221,0.0811413333935617,1,0.777670408287062
"ENSG00000003393.16",0.11599898514603,0.0961795718015828,1,0.75856001489879
"ENSG00000003402.21",0.540837657038701,2.46779428009964,1,0.122251524648722
"ENSG00000003402.21",0.113684466403939,1.11976476087631,1,0.29484813869628
"ENSG00000003402.21",-0.316663583703654,3.54935461960904,1,0.065151202152856
"ENSG00000003402.21",-0.725807875522847,1.84299684298551,1,0.180448303963029
"ENSG00000003402.21",0.0305977335387979,0.0443037430660877,1,0.834110107605411
"ENSG00000003402.21",-0.0767477917501704,0.0689455862083691,1,0.793913183438033
"ENSG00000003402.21",0.252031241209064,0.320751802984735,1,0.573586508306515
"ENSG00000003402.21",-0.557495753144565,7.43119248282519,1,0.00870947825976609
"ENSG00000003402.21",0.00396431665242675,0.000365381400844839,1,0.984822380576138
"ENSG00000003402.21",-1.31137502378309,5.62831836144055,1,0.0213973359417618
"ENSG00000003402.21",-0.090123933485593,0.13526601049816,1,0.714522491521305
"ENSG00000003436.16",0.0389528454579402,0.0950165152318903,1,0.759987874105787
"ENSG00000003436.16",-0.468782437808562,3.12518500229453,1,0.0870873531398902
"ENSG00000003436.16",-1.11444968286109,6.66544643081468,1,0.014863889836586
"ENSG00000003436.16",-0.267773837903306,1.85633046531686,1,0.183018226234502
"ENSG00000003436.16",-0.125012865973554,0.363583625265914,1,0.550977031483144
"ENSG00000003436.16",0.455531144123711,1.88313788821242,1,0.179979019958293
"ENSG00000003436.16",-0.340327317542089,0.486840675256714,1,0.490621319439292
"ENSG00000003509.16",-0.190495635615738,0.532803056515398,1,0.47292554993633
"ENSG00000003509.16",0.102971636383929,0.0358351749764955,1,0.85154517591401
"ENSG00000003509.16",-0.813656499634472,0.91319410660189,1,0.349373963956537
"ENSG00000003509.16",0.938343589962926,3.39431924536612,1,0.0785735004645312
"ENSG00000003756.17",0.157398966027227,0.748782355138797,1,0.392017381281705
"ENSG00000003756.17",0.000705684726405309,3.76324639214218e-05,1,0.995135847607565
"ENSG00000003756.17",-0.27889705554005,2.71829340237545,1,0.107029860289432
"ENSG00000003756.17",0.62464599056371,1.3230393887744,1,0.256871120329284
"ENSG00000003756.17",0.565311794937294,3.87674447846158,1,0.0559079068342544
"ENSG00000003756.17",0.00441519213420527,0.000156552035969964,1,0.990079207108825
"ENSG00000003756.17",-0.0151713284929134,0.0018605029194409,1,0.965809472279758
"ENSG00000003756.17",-0.0218310523858243,0.00367688681685936,1,0.951949705309597
"ENSG00000003756.17",-0.307178138013748,0.418311511313025,1,0.521471471881606
"ENSG00000003989.18",0.00574024424292396,0.00253241107104316,1,0.96054094116715
"ENSG00000003989.18",0.451944104930647,2.84567087949378,1,0.11267461397472
"ENSG00000003989.18",-1.1805153257572,9.5282560119433,1,0.00764955322757142
"ENSG00000004059.11",-0.117868192545979,0.431216793664649,1,0.521574128099796
"ENSG00000004059.11",0.0427999975931534,0.271042519898473,1,0.610411617462479
"ENSG00000004059.11",-0.445849377102629,9.86878905015777,1,0.00688434950299951
"ENSG00000004139.14",-0.348331546142729,1.37787340733007,1,0.259295328648013
"ENSG00000004139.14",0.096430866948138,0.520068405159711,1,0.482225116721622
"ENSG00000004139.14",-0.138457967414764,0.678204776851397,1,0.423481529763068
"ENSG00000004142.12",0.0525037428871329,0.205830427961798,1,0.659134120627836
"ENSG00000004142.12",-0.253618269464345,2.98434234758975,1,0.112832332303611
"ENSG00000004399.13",-0.0557513060519792,0.0071279012053152,1,0.933190057852606
"ENSG00000004399.13",0.251563154234024,0.293686228144953,1,0.591244330451459
"ENSG00000004399.13",-0.000185659094116275,1.4668475279369e-06,1,0.999040416492982
"ENSG00000004399.13",-1.01073114316445,3.07073903218696,1,0.0883240941890571
"ENSG00000004399.13",0.0593178448747373,0.0388752259802245,1,0.844817562744287
"ENSG00000004399.13",0.184310100653068,0.121525316119043,1,0.729439478032106
"ENSG00000004399.13",-0.0994948009195351,0.0326377458850976,1,0.857659724236087
"ENSG00000004399.13",0.773432527470314,1.25199916771137,1,0.270664882517053
"ENSG00000004455.18",-0.495169996666117,1.06354014383243,1,0.308690844916292
"ENSG00000004455.18",0.126268429299834,0.129809106115719,1,0.720552073898126
"ENSG00000004455.18",-0.134759519581138,0.211476419234442,1,0.648137292037616
"ENSG00000004455.18",0.220622973176086,0.0446742236371694,1,0.833692380853096
"ENSG00000004455.18",0.551947826669105,0.677759629421494,1,0.415308676014793
"ENSG00000004455.18",0.273695447727448,0.0602500124493976,1,0.807373783863521
"ENSG00000004455.18",-0.103429854499682,0.0463008669185168,1,0.830738452577071
"ENSG00000004455.18",0.109975350501868,0.125289928936322,1,0.725251483130314
"ENSG00000004455.18",0.101584668980397,0.0885613684262293,1,0.767575766530364
"ENSG00000004478.8",-0.0209098999159547,0.0886590543598446,1,0.770509018112591
"ENSG00000004478.8",0.714848596408819,5.43231333391183,1,0.0361842147541984
"ENSG00000004478.8",5.03820948314825,48.5324884596735,1,8.89487470337654e-06
"ENSG00000004487.18",-0.144381110852178,0.175056731704286,1,0.677499734076841
"ENSG00000004487.18",0.198619843669364,0.291305482202694,1,0.591850070459464
"ENSG00000004487.18",-0.237505495106145,0.0773902348975394,1,0.782046092784033
"ENSG00000004487.18",-0.278257478773245,0.348181803834643,1,0.557878349810173
"ENSG00000004487.18",-0.408477046829503,2.77757433955552,1,0.102026890911429
"ENSG00000004487.18",-0.936438644949359,2.73009975473564,1,0.104921308754206
"ENSG00000004487.18",5.75513284564196,14.9599907310434,1,0.000326558100447614
"ENSG00000004487.18",0.123735901169622,0.365859373609764,1,0.548084299068322
"ENSG00000004487.18",0.366000005762814,0.167008184561244,1,0.684580022345683
"ENSG00000004487.18",1.35821754792426,1.58614802023177,1,0.213893408071433
"ENSG00000004487.18",-0.578097785180463,1.68259491341927,1,0.200705234954172
"ENSG00000004534.15",-0.0967060473217867,0.692187839138542,1,0.413774276382159
"ENSG00000004534.15",0.584077660653746,10.3970177188206,1,0.00367637036298881
"ENSG00000004534.15",0.21291886158472,2.89682034007866,1,0.101914521529481
"ENSG00000004534.15",-0.11649628996385,1.34712009494487,1,0.257407269917274
"ENSG00000004534.15",-0.312104005361048,0.576946995435238,1,0.455044517523302
"ENSG00000004660.15",0.977098542474053,1.56219950774355,1,0.238171142950865
"ENSG00000004660.15",-0.198893572050645,0.247062946689045,1,0.62927446613022
"ENSG00000004700.16",-0.0632718581055265,0.526511847722874,1,0.476960270163312
"ENSG00000004700.16",0.2751198696893,6.38301358254245,1,0.0206041757219473
"ENSG00000004700.16",-0.238419315135816,0.427680760194143,1,0.521002058355113
"ENSG00000004700.16",-0.134240171400371,0.23108819855932,1,0.63623179808444
"ENSG00000004766.17",-0.307111145172327,0.928290496378618,1,0.346630206638403
"ENSG00000004766.17",0.00550577625251947,0.000727720782993116,1,0.978741720406486
"ENSG00000004766.17",0.0432443222489027,0.0054025257168282,1,0.942125225540695
"ENSG00000004766.17",1.20315219681717,3.66961632781924,1,0.0695866989255808
"ENSG00000004777.19",1.03194298764862,2.04028587587241,1,0.177339288876535
"ENSG00000004777.19",-0.96762559193191,1.69993384285669,1,0.215463017014294
"ENSG00000004864.14",-0.0340413216417605,0.0170387371872462,1,0.898584585916385
"ENSG00000004864.14",0.44659032772366,0.44759018222359,1,0.51775938736234
"ENSG00000004866.22",0.404083286546694,1.31548300447995,1,0.269870622301351
"ENSG00000004866.22",-0.163301020800667,1.29756288379624,1,0.273021417206251
"ENSG00000004866.22",0.397050910962889,3.53585481338562,1,0.0801754679276886
"ENSG00000004897.12",0.052814295654537,0.137234548910107,1,0.71389005242131
"ENSG00000004897.12",-0.191275198384911,0.729357293888621,1,0.400485659163053
"ENSG00000004897.12",-0.206997220705766,0.437989584499503,1,0.51361390960043
"ENSG00000004897.12",-1.47977894299008,8.89884315010404,1,0.00592918012210612
"ENSG00000004897.12",0.00879015838076036,0.002820456825291,1,0.958030616846959
"ENSG00000004897.12",-0.355226359705108,0.439710568895437,1,0.512794337370151
"ENSG00000004961.15",-0.299474374431823,1.4530373254962,1,0.247265789834677
"ENSG00000004961.15",-0.247800409613525,3.03118502486215,1,0.102757979238157
"ENSG00000004961.15",0.112253697058238,1.12759838442447,1,0.305583785537788
"ENSG00000004975.12",0.160223827331524,0.367321972780241,1,0.553806213167623
"ENSG00000004975.12",-1.79491055918264,11.5514472915068,1,0.00412021126843403
"ENSG00000004975.12",0.29014435769666,0.216044422593653,1,0.648950310498808
"ENSG00000005007.14",-0.162105007923053,0.824121992708566,1,0.373399210554394
"ENSG00000005007.14",-0.438926472524185,0.558341383673483,1,0.462506550366297
"ENSG00000005007.14",0.047356838510149,0.0369206505991126,1,0.849314421733528
"ENSG00000005007.14",0.375299302931014,3.58599018518486,1,0.0709253722946276
"ENSG00000005007.14",0.168994619680726,0.0485533787688683,1,0.827545598912577
"ENSG00000005059.16",0.0361901150330013,0.0322413752685608,1,0.860027566536099
"ENSG00000005059.16",-0.695939658828648,0.927369821594183,1,0.351608015613277
"ENSG00000005100.13",0.0349418363263023,0.0178874344510033,1,0.894990605319724
"ENSG00000005100.13",-0.308340403035869,0.0750110742165797,1,0.787087014493877
"ENSG00000005100.13",-0.254033469482634,0.15557503911744,1,0.697590529046441
"ENSG00000005100.13",-0.360255100152918,0.228241473223293,1,0.638199958186986
"ENSG00000005156.12",0.133840789955954,0.87275799976303,1,0.359012832641381
"ENSG00000005156.12",-0.225857817371271,2.24095988075944,1,0.146754099460516
"ENSG00000005156.12",0.00411561128140292,1.83733008577688e-05,1,0.996613527467267
"ENSG00000005156.12",0.159699138885966,0.132585797675903,1,0.718787504760684
"ENSG00000005156.12",1.1733646998002,3.94100778311881,1,0.0580493981268594
"ENSG00000005175.10",-0.062708376127004,0.21176400511463,1,0.650456584059944
"ENSG00000005175.10",-0.0528744800564755,0.185148088776596,1,0.671683802560016
"ENSG00000005175.10",0.159218593830339,1.69629412897501,1,0.207882444103795
"ENSG00000005175.10",-1.06769009352752,7.53498481824789,1,0.0126401564731947
"ENSG00000005194.15",0.00352091812410649,0.00054035025748258,1,0.981703040836037
"ENSG00000005194.15",-0.0795875658219565,0.090802220855811,1,0.76651580380295
"ENSG00000005194.15",0.133254709801014,0.28545937101797,1,0.599498617416977
"ENSG00000005194.15",-0.17944233172604,0.172818320551028,1,0.682394666096615
"ENSG00000005206.17",0.142628431217366,0.235333336569343,1,0.631301926814514
"ENSG00000005206.17",-0.0451199368509254,0.272475251566519,1,0.60570619293562
"ENSG00000005206.17",0.00549225392768446,0.00459484556410056,1,0.946429455704341
"ENSG00000005206.17",0.168198692974622,0.931616886875061,1,0.342555077601165
"ENSG00000005206.17",0.731751643022005,5.81742432812983,1,0.0225383911170626
"ENSG00000005206.17",-0.196877779297605,1.1525048088193,1,0.292023226801588
"ENSG00000005238.20",0.00950566416089765,0.00091872250152264,1,0.976040573944114
"ENSG00000005238.20",0.0733423465676779,0.0975955654129945,1,0.757114547918048
"ENSG00000005238.20",-0.882025671689124,1.93497747775125,1,0.175479266281096
"ENSG00000005238.20",0.48387578966442,1.59825792927612,1,0.216866507000947
"ENSG00000005238.20",-0.195428913141376,0.52271115249828,1,0.475852950602092
"ENSG00000005238.20",-0.301587460211408,0.148480965384878,1,0.702985366277052
"ENSG00000005243.10",-1.41624284908973,4.27433086503371,1,0.0465172924612939
"ENSG00000005243.10",-0.0949642919810499,0.101528649938401,1,0.75198842204796
"ENSG00000005243.10",0.0314045006947553,0.0835773607021839,1,0.774295004187749
"ENSG00000005243.10",0.506197740245337,1.76797139110127,1,0.192650293273244
"ENSG00000005243.10",-0.208027429857918,0.217472340416244,1,0.644002293402023
"ENSG00000005243.10",-1.07627341891124,5.24056937696588,1,0.028522518839324
"ENSG00000005249.14",0.110771343410343,0.603601726055816,1,0.454081397469301
"ENSG00000005249.14",-0.29997163665578,2.34982342049604,1,0.154386124569897
"ENSG00000005302.19",-0.553984788230608,0.483238419846594,1,0.490985343041069
"ENSG00000005302.19",-0.218036757740407,0.634963736012006,1,0.430253633731216
"ENSG00000005302.19",1.18353148213451,1.71933615274973,1,0.197269818323439
"ENSG00000005302.19",1.16269176862401,2.21667704548143,1,0.144383727906924
"ENSG00000005302.19",0.279474774092105,0.0639404811658054,1,0.801670294183009
"ENSG00000005302.19",0.131349592334379,0.0552922069350975,1,0.815299672972169
"ENSG00000005302.19",0.187016369330193,0.0390334156610845,1,0.844384910614421
"ENSG00000005302.19",0.799763027195565,1.20774101481319,1,0.278362891821203
"ENSG00000005339.15",0.126883674079618,2.43326868180774,1,0.147897223777308
"ENSG00000005339.15",-0.0941141781762465,1.45024343422538,1,0.254491306618193
"ENSG00000005436.14",0.161888884695967,0.68547246334388,1,0.417511607141974
"ENSG00000005436.14",0.872995899213416,4.39040208307094,1,0.049118374942687
"ENSG00000005436.14",-1.73735642644849,16.6987434423337,1,0.000578172866947106
"ENSG00000005436.14",0.0680983718663235,0.0180994543254105,1,0.894329331790209
"ENSG00000005469.12",-0.0722447252869536,0.484459295469139,1,0.499012990402371
"ENSG00000005469.12",0.549666381566515,3.11516224099854,1,0.101705469019454
"ENSG00000005469.12",5.09079708341851,29.2157750202307,1,0.000132607872758346
"ENSG00000005483.23",-0.878160760892932,8.23808601914762,1,0.00872582718098733
"ENSG00000005483.23",0.428924371224443,2.4220198015722,1,0.133489341725983
"ENSG00000005483.23",0.0890399755858677,0.123938856606396,1,0.728052096007388
"ENSG00000005483.23",-0.160407703113155,0.385231598234993,1,0.541005803757606
"ENSG00000005483.23",0.181502169504212,0.538750028272725,1,0.470473755214919
"ENSG00000005486.17",-0.281715517195117,1.72376643235431,1,0.205020878170192
"ENSG00000005486.17",0.175380348401417,1.03532390582509,1,0.321836731618434
"ENSG00000005486.17",-0.867721930012312,1.89622920697518,1,0.184688768196061
"ENSG00000005486.17",-1.79974728007217,11.6929441399873,1,0.0029113774602441
"ENSG00000005700.15",0.0294692870032343,0.0340742014912423,1,0.856078082951971
"ENSG00000005700.15",-0.205193356791355,0.504908641953837,1,0.488501075541165
"ENSG00000005700.15",0.0128636404967786,0.00248595643923851,1,0.960907354152404
"ENSG00000005801.18",0.272243714021855,1.1135979653515,1,0.302130891223784
"ENSG00000005801.18",-0.672602685500216,1.59473747029123,1,0.21915412550335
"ENSG00000005801.18",-0.192868999821879,0.284551000524776,1,0.598790529312252
"ENSG00000005801.18",0.313457476337048,0.423996270571782,1,0.521326232829286
"ENSG00000005801.18",-0.110794053004094,0.176000239720488,1,0.678679726479981
"ENSG00000005810.20",-0.118071218892741,0.0943120691669908,1,0.760832389734246
"ENSG00000005810.20",-0.346363355104005,1.92514019959775,1,0.175250705425608
"ENSG00000005810.20",0.164250261757054,0.520957772714577,1,0.475878536700693
"ENSG00000005810.20",0.217674206569885,0.518877134644837,1,0.476753566641788
"ENSG00000005810.20",-0.142120425501844,0.187197761423573,1,0.668274285318561
"ENSG00000005810.20",0.749923881354174,0.946137317510561,1,0.338283368252233
"ENSG00000005810.20",0.223632080994077,0.0871676029439106,1,0.769790814039712
"ENSG00000005812.11",0.189687553374496,0.367456212294107,1,0.55373116177262
"ENSG00000005812.11",0.0155330917256347,0.0280852619590714,1,0.86921476880535
"ENSG00000005812.11",-0.462971518688922,3.56875537630253,1,0.078966223946129
"ENSG00000005882.12",-1.09910789784883,9.43568784819877,1,0.00548557499518854
"ENSG00000005882.12",0.209732479210379,0.220698819939368,1,0.643028205404926
"ENSG00000005882.12",0.246067268333466,1.04223792812336,1,0.318151422823733
"ENSG00000005882.12",0.0799317253995078,0.0516038581365444,1,0.822346509767263
"ENSG00000005882.12",0.117344156984815,0.0545767258346696,1,0.817394597775136
"ENSG00000005884.18",-0.38196892378576,0.590488811893126,1,0.448648268334905
"ENSG00000005884.18",-0.149785633634592,0.559961151947154,1,0.460501136451862
"ENSG00000005884.18",0.00105873920028898,7.04167729698086e-05,1,0.993364019370799
"ENSG00000005884.18",-0.243667659503099,0.159588594585872,1,0.692559486618773
"ENSG00000005884.18",0.810335207789213,2.0796243295818,1,0.160344074120393
"ENSG00000005884.18",0.66992513783826,1.75323545328944,1,0.196153737644966
"ENSG00000005889.16",0.501292549088005,0.657196965758924,1,0.425740018195262
"ENSG00000005889.16",-0.520073316311137,6.58012128216189,1,0.0171927204733377
"ENSG00000005889.16",-0.131637917581003,0.490526088244353,1,0.490615414913439
"ENSG00000005889.16",0.404440140185363,5.01482498658905,1,0.0349421179017115
"ENSG00000005889.16",0.0834550894321051,0.0935763695482992,1,0.762390476517775
"ENSG00000005893.17",-0.30539612839967,8.40784606635313,1,0.0081531190478431
"ENSG00000005893.17",-0.0760679517959701,0.203084593576084,1,0.656522984246828
"ENSG00000005893.17",0.894199613396735,32.0032831447305,1,9.77910945577879e-06
"ENSG00000005893.17",0.0362439626348809,0.102199851116824,1,0.752132976949223
"ENSG00000005893.17",0.0305057664145778,0.104730085046851,1,0.749192008408947
"ENSG00000006007.12",0.018553443044226,0.0602167480053951,1,0.809551161277988
"ENSG00000006007.12",-0.0263924325335623,0.0712024863265061,1,0.793305905989081
"ENSG00000006007.12",-0.147525622721508,1.62582391330335,1,0.222093061899715
"ENSG00000006015.18",0.0999792285716286,0.107032348923264,1,0.746555884711489
"ENSG00000006015.18",0.115856272728953,0.401809413145052,1,0.532512761255459
"ENSG00000006015.18",0.0643566212629132,0.0706390806558794,1,0.792815290081286
"ENSG00000006015.18",0.0283613371962481,0.0572519070011493,1,0.813047479808668
"ENSG00000006015.18",-0.314721345929254,2.8003097590567,1,0.108017093529297
"ENSG00000006016.12",-0.57000897173768,3.79105651438085,1,0.0634055970385534
"ENSG00000006016.12",0.150909506993255,0.268668535928159,1,0.609005911533208
"ENSG00000006016.12",0.0809224561070288,0.359553499657712,1,0.554413350677389
"ENSG00000006016.12",-0.0726571273699523,0.308379272995075,1,0.583852327434359
"ENSG00000006016.12",0.601158033608774,3.2553397844973,1,0.0838465248707657
"ENSG00000006042.12",-0.037440892472583,0.121180041777315,1,0.730981924388975
"ENSG00000006042.12",-0.153624127314661,0.325252734921637,1,0.574098457946775
"ENSG00000006042.12",0.260354935818134,1.75818693243075,1,0.198106032106128
"ENSG00000006042.12",0.0724081833587871,0.223701357013422,1,0.640773158658239
"ENSG00000006042.12",0.0309096391655714,0.0480698378379386,1,0.82842596542723
"ENSG00000006118.15",-0.0608426724456237,0.153496697237476,1,0.69824013724147
"ENSG00000006118.15",-0.136019013480327,0.120766451522769,1,0.730854430590561
"ENSG00000006118.15",0.123018580583407,0.626087505546798,1,0.435575998332179
"ENSG00000006118.15",0.063037075584985,0.00970335434503993,1,0.922246412895919
"ENSG00000006118.15",-0.253935645839183,0.186154046588154,1,0.669505755677392
"ENSG00000006118.15",-0.540760341854531,5.2520245647534,1,0.029806905995585
"ENSG00000006125.18",-0.170566993600818,0.400465624170827,1,0.530575587461254
"ENSG00000006125.18",1.09761629617978,4.9384063453855,1,0.0321907876449636
"ENSG00000006125.18",0.0136685533873662,0.000174287766481956,1,0.989534701533757
"ENSG00000006125.18",0.555730455632076,1.34551648251765,1,0.253179297815316
"ENSG00000006125.18",0.25932196120847,0.763010492756864,1,0.387783372850601
"ENSG00000006125.18",-0.255162566268285,0.327453195822546,1,0.570476473191162
"ENSG00000006125.18",-2.11919792246639,10.6097397295459,1,0.0023461342547884
"ENSG00000006125.18",-0.341270193512766,0.100465751768517,1,0.752977334118701
"ENSG00000006125.18",0.342046691816514,1.35226844029415,1,0.252012002363355
"ENSG00000006194.12",-0.17229700417184,0.313979013287868,1,0.57863980827291
"ENSG00000006194.12",-0.127183018374797,0.116747652422599,1,0.734530018240186
"ENSG00000006194.12",-0.292469172479256,0.506739064411085,1,0.48103671253442
"ENSG00000006194.12",-0.32301213238854,1.90743539882512,1,0.17556717794416
"ENSG00000006194.12",-0.792851164378009,5.78344182585766,1,0.0213181046163092
"ENSG00000006194.12",0.290297252074435,2.55532846814877,1,0.118463703813358
"ENSG00000006194.12",0.344910092175789,0.837493106729735,1,0.366064812370434
"ENSG00000006194.12",0.916017008417098,1.66913552764653,1,0.204418702758632
"ENSG00000006282.22",0.711191584512095,4.37540797842938,1,0.0505023559651499
