GeneID,NExons,gene.F,gene.df.test,gene.p.value,gene.Simes.p.value,FDR,Simes.FDR
ENSG00000004139.14,3,0.8584001053092293,3.0,0.4845078366987855,0.48063997178390466,0.9423334390643637,0.9429022468922768
ENSG00000004142.12,2,1.5971947116815128,2.0,0.2472300636491773,0.2254042997152568,0.7100411590629809,0.6603460707972343
ENSG00000004399.13,8,0.6022653242374617,8.0,0.7695516864857418,0.7063760942958032,0.999999723954361,0.9999321831668926
ENSG00000004455.18,9,0.27231945832322346,9.0,0.9785651321034154,0.8343080205616882,0.999999723954361,0.9999321831668926
ENSG00000004478.8,3,17.91252741590798,3.0,6.0478198385435554e-05,2.73618273598944e-05,0.0033817402628688576,0.0018425530549228887
ENSG00000004487.18,11,2.290941474972006,11.0,0.023764557241014526,0.0036169772065485317,0.201281199877029,0.061051996003801776
ENSG00000004534.15,5,3.1860161571468377,5.0,0.024392367781382714,0.01844545086131261,0.20505460539291895,0.16531010813507244
ENSG00000004660.15,2,0.9054267438094654,2.0,0.4333980767521995,0.4763127133467113,0.9077021922820904,0.9399276315268741
ENSG00000004700.16,4,1.9127685829270777,4.0,0.14987345128539364,0.07983622632473257,0.5629426782381906,0.3821184040823947
ENSG00000004766.17,4,1.1509774663213197,4.0,0.3611842125311963,0.27859762272382854,0.8395132537031798,0.7353187663453907
ENSG00000004777.19,2,1.8706905222709964,2.0,0.19403557743450797,0.2152870642348764,0.6376018279845557,0.6431715609264845
ENSG00000004864.14,2,0.2324218242982661,2.0,0.7965365126903536,0.8976183487100926,0.999999723954361,0.9999321831668926
ENSG00000004866.22,3,2.0540530494922495,3.0,0.15067929302266805,0.24000138094232346,0.564619823522383,0.6792205013347979
ENSG00000004897.12,6,1.7710537212121547,6.0,0.1423287376588648,0.035946565250342837,0.5494274558431577,0.2456475287051265
ENSG00000004961.15,3,1.8791344512077568,3.0,0.17774632767977652,0.30260671883428025,0.6146954848469305,0.7584218228473548
ENSG00000004975.12,3,4.053380838359476,3.0,0.027747159650138745,0.0122856380539718,0.22271647570781727,0.1319311541631944
ENSG00000005007.14,5,1.026207737996267,5.0,0.4255355900618666,0.34377326557984855,0.900584133377531,0.8067804591793957
ENSG00000005059.16,2,0.47917752958526305,2.0,0.6289207192707187,0.7039295763509537,0.999999723954361,0.9999321831668926
ENSG00000005100.13,4,0.11936563157079903,4.0,0.9739441285267743,0.8937825327262385,0.999999723954361,0.9999321831668926
ENSG00000005156.12,5,1.4405830597945666,5.0,0.24399210335184526,0.2923015995705979,0.7069548661010042,0.7480765822521214
ENSG00000005175.10,4,2.3928092352043002,4.0,0.08558286660838547,0.05175745746366952,0.4210538089809812,0.30344139360653166
ENSG00000005194.15,4,0.13803637210918848,4.0,0.9660576243077544,0.9819834543298017,0.999999723954361,0.9999321831668926
ENSG00000005206.17,6,1.3980599110419196,6.0,0.24950622724914556,0.13671100502991057,0.7132870722395329,0.5069547287858672
ENSG00000005238.20,6,0.718105894949858,6.0,0.6383816669452362,0.6489007079847394,0.999999723954361,0.9999321831668926
ENSG00000005243.10,6,1.9455251461284488,6.0,0.10210747291610694,0.14001285885690107,0.4626959050397219,0.5135850432142354
ENSG00000005249.14,2,1.471321336970326,2.0,0.2726599912488992,0.31078288807095344,0.7418585676600942,0.7674208468612262
ENSG00000005302.19,8,0.8040610899305584,8.0,0.6027522074295819,0.7419162000698175,0.999999723954361,0.9999321831668926
ENSG00000005339.15,2,1.960264985955427,2.0,0.18825974045328644,0.25206285745779106,0.6289967141659693,0.695575847685885
ENSG00000005436.14,4,5.44222288703481,4.0,0.003949792243796264,0.0023208009915037433,0.06637978403482213,0.045099814057338275
ENSG00000005469.12,3,10.899783069890171,3.0,0.0008147653536211647,0.0004039669881455866,0.02258343171368198,0.01323401312178295
ENSG00000005483.23,5,2.3376368240900423,5.0,0.07484597399076824,0.04406146264891028,0.39220955680581077,0.27744415799122274
ENSG00000005486.17,4,4.09577827168898,4.0,0.014862593970195508,0.011651876518235592,0.15060114562956686,0.1281045879788328
ENSG00000005700.15,3,0.17962740101018806,3.0,0.9085158730132626,0.9599175922637535,0.999999723954361,0.9999321831668926
ENSG00000005801.18,5,0.719118403663653,5.0,0.6156282921244101,0.6783285939172379,0.999999723954361,0.9999321831668926
ENSG00000005810.20,7,0.6116889590562852,7.0,0.7418258269622379,0.7712267285659038,0.999999723954361,0.9999321831668926
ENSG00000005812.11,3,1.3185874760924878,3.0,0.30628287383289854,0.237708820267423,0.7840615173066571,0.6764295596684861
ENSG00000005882.12,5,2.170177361999737,5.0,0.09370122051478662,0.02707128064468057,0.4425819460944403,0.20769087076995002
ENSG00000005884.18,6,0.8573894227267811,6.0,0.5376609965309633,0.5890192391605548,0.9774588702266345,0.9999321831668926
ENSG00000005889.16,5,2.580509434631652,5.0,0.05355004510657353,0.08487875497814247,0.3267934470726517,0.39193775572526074
ENSG00000005893.17,5,8.199797510802563,5.0,0.00015279868340116118,4.8264559829498105e-05,0.006644344542336591,0.0028712971574640683
ENSG00000006007.12,3,0.5851557678454598,3.0,0.6341358552052949,0.6679339512463804,0.999999723954361,0.9999321831668926
ENSG00000006015.18,5,0.6876233405197648,5.0,0.6377720598210077,0.5395697783166719,0.999999723954361,0.9877749061322767
ENSG00000006016.12,5,1.584735296131561,5.0,0.20258931529854063,0.212526824319926,0.6504995332615724,0.6384963957870271
ENSG00000006042.12,5,0.4952806955886974,5.0,0.7763845128585689,0.8266173257355444,0.999999723954361,0.9999321831668926
ENSG00000006118.15,6,1.0653795869440623,6.0,0.4067485929030826,0.17636509770434083,0.8832254169789674,0.5830604118611108
ENSG00000006125.18,9,2.2127972217375933,9.0,0.04231320087614978,0.021041311510932165,0.28391051334194434,0.17976880856520633
ENSG00000006194.12,8,1.7136780900068824,8.0,0.12791536835633902,0.17119020237298993,0.5188140844690841,0.5741266862603596
ENSG00000006282.22,4,1.1997181119561229,4.0,0.34407335617442486,0.20343745856643888,0.8210495429619108,0.6250738389476419
ENSG00000006327.14,4,1.7943216059383724,4.0,0.17213080112254733,0.065196081406358,0.6074062512683194,0.3391665243548571
ENSG00000006451.8,3,3.547242204611305,3.0,0.041429333651557605,0.023015443022473624,0.2803144799467043,0.18833818648854578
ENSG00000006459.11,2,0.5505734846609821,2.0,0.5917370057719277,0.6588034839348285,0.999999723954361,0.9999321831668926
ENSG00000006468.15,10,0.461595350062955,10.0,0.9068541235022963,0.9332998954805223,0.999999723954361,0.9999321831668926
ENSG00000006530.18,4,1.9743842671247311,4.0,0.13876267711628648,0.16784866532704482,0.5442318452117845,0.5687955417951215
ENSG00000006534.17,2,0.4377184068924361,2.0,0.6561039829586206,0.7785947498944391,0.999999723954361,0.9999321831668926
ENSG00000006576.17,5,0.1543268781887913,5.0,0.976524519314835,0.9984018556735557,0.999999723954361,0.9999321831668926
ENSG00000006607.14,4,1.8981448201180096,4.0,0.1509690459710616,0.07115876467954547,0.5647695941178202,0.3571565947709899
ENSG00000006625.18,2,0.5293466171512422,2.0,0.6036811722205497,0.7137919698591821,0.999999723954361,0.9999321831668926
ENSG00000006634.8,3,0.05360187839810319,3.0,0.9830039599248931,0.9782508781937466,0.999999723954361,0.9999321831668926
ENSG00000006652.15,7,2.0799233337798424,7.0,0.07643800393081401,0.10735872171314435,0.39637397011609815,0.4487316915742935
ENSG00000006695.12,2,0.08952499272871317,2.0,0.915047825953451,0.8776361017207225,0.999999723954361,0.9999321831668926
ENSG00000006704.11,5,1.3165399943233473,5.0,0.28885911823045196,0.2751812579840626,0.7650620638441091,0.7304770486371353
ENSG00000006712.15,2,0.002958042620013051,2.0,0.9970471494346969,0.9932980764192292,0.999999723954361,0.9999321831668926
ENSG00000006715.16,4,0.6316879035016184,4.0,0.6460115267536515,0.6763792678181626,0.999999723954361,0.9999321831668926
ENSG00000006740.18,2,0.008634690615497709,2.0,0.9914094181593541,0.9498052384043578,0.999999723954361,0.9999321831668926
ENSG00000006744.19,6,1.4537563891100795,6.0,0.2304697330268068,0.08569774743745949,0.6905317489415027,0.3938441027967036
ENSG00000006757.12,2,0.11930205773241574,2.0,0.8887230412406883,0.8126932886443352,0.999999723954361,0.9999321831668926
ENSG00000007047.16,5,0.17236604085734916,5.0,0.9702594046380206,0.9688137746723939,0.999999723954361,0.9999321831668926
ENSG00000007080.11,2,1.03110243808957,2.0,0.3898043452700969,0.3658734834938179,0.867485972832621,0.8330300937871689
ENSG00000007168.15,11,2.031635670432589,11.0,0.04495705775971778,0.02278988797619471,0.2936072623193673,0.18680772925203729
ENSG00000007237.19,3,0.3758938244677432,3.0,0.7716655890262079,0.7105933788892781,0.999999723954361,0.9999321831668926
ENSG00000007255.10,2,0.9665616487400176,2.0,0.40701556501999075,0.38271881174545264,0.8835527051709985,0.852415453520523
ENSG00000007341.19,8,0.598352743810334,8.0,0.7730828766506963,0.43447960175665107,0.999999723954361,0.8992846741161676
ENSG00000007376.8,6,0.7865934054929172,6.0,0.5877216866161636,0.767376935194471,0.999999723954361,0.9999321831668926
ENSG00000007384.15,5,3.733048438183788,5.0,0.010016778301746158,0.029721998646237636,0.11787948931071905,0.21892588179896452
ENSG00000007392.17,8,2.709454871239297,8.0,0.018812466270515985,0.04180767786331061,0.17307825941669214,0.268127680053256
ENSG00000007520.4,2,0.41992645976987863,2.0,0.6675936492155713,0.7661753262464973,0.999999723954361,0.9999321831668926
ENSG00000007541.17,7,0.9090757850235914,7.0,0.5120446962426295,0.594146897105035,0.9588197702306522,0.9999321831668926
ENSG00000007545.16,2,0.012454399201576535,2.0,0.987637153572526,0.9628961568182698,0.999999723954361,0.9999321831668926
ENSG00000007923.17,4,1.4224752706325754,4.0,0.2647957527482426,0.29238414623216075,0.7316617518303186,0.7480765822521214
ENSG00000008018.9,2,2.8408650522921586,2.0,0.10283819248873319,0.07436983815465242,0.4633931006334785,0.3658875294701494
ENSG00000008056.14,2,0.016712706631978682,2.0,0.9834514566651025,0.9189970947923775,0.999999723954361,0.9999321831668926
ENSG00000008083.14,2,2.7269487130241625,2.0,0.11059050094300979,0.08561229583855628,0.4813267897865197,0.39382468346607225
ENSG00000008086.13,3,1.609143018878076,3.0,0.22873736562103025,0.30881965093296265,0.6881559300264349,0.7647721348424985
ENSG00000008128.23,2,0.05477746250116754,2.0,0.9469110235474043,0.9679091337626113,0.999999723954361,0.9999321831668926
ENSG00000008282.10,2,0.8779847267029217,2.0,0.4437697760679704,0.42812321392068475,0.9159094018630958,0.8946562283022282
ENSG00000008283.16,2,2.493955329485385,2.0,0.12700474823793345,0.10378783221499939,0.5181855558713545,0.44000589059415174
ENSG00000008294.22,8,0.559774809382674,8.0,0.8034229305123326,0.7708851136671409,0.999999723954361,0.9999321831668926
ENSG00000008311.16,3,1.5326380695395856,3.0,0.24793438971692885,0.18628837877435253,0.7110972425569533,0.6001456508222248
ENSG00000008382.16,3,1.050899444370414,3.0,0.39750905434904543,0.3829725968474285,0.873079343153498,0.8524811476390155
ENSG00000008394.13,7,5.116871365750802,7.0,0.0004892772411028294,0.0035752783452979156,0.015555807891718483,0.060722899853869076
ENSG00000008405.12,2,2.0208582522001586,2.0,0.17821962327373733,0.14326764616810378,0.6152352035903991,0.5199456966007671
ENSG00000008441.19,4,0.5769662147703616,4.0,0.6828715941128938,0.7867483647387803,0.999999723954361,0.9999321831668926
ENSG00000008513.17,5,1.252639676229605,5.0,0.31687546155826757,0.2388027349790481,0.795017167071286,0.6778732078397443
ENSG00000008517.19,5,1.218484807226246,5.0,0.3257577721707226,0.17626797894908885,0.8039929098178549,0.5830604118611108
ENSG00000008710.20,10,1.1991122007387516,10.0,0.31735772948802343,0.10831081749936144,0.7952310886303146,0.4503816454936998
ENSG00000008838.21,6,3.690166308143776,6.0,0.007753197993834496,0.013542611248232556,0.10037751795222044,0.13947332224999134
ENSG00000008853.18,3,1.0130701675511682,3.0,0.41120047678984595,0.3724062988752894,0.8872743710349658,0.8411243180416363
ENSG00000008952.17,2,0.7426902025679998,2.0,0.49886515029819367,0.5744709596504566,0.9505787703756305,0.9999321831668926
ENSG00000008988.11,8,1.3613199644337395,8.0,0.24727327979330582,0.1419764429084844,0.7100411590629809,0.5177004910611621
ENSG00000009307.17,24,1.2239005791860402,24.0,0.23866692718018948,0.1681659353997331,0.7005060569822604,0.5691815272499867
ENSG00000009335.19,3,0.3188632422664965,3.0,0.8115955343857483,0.9932231730172919,0.999999723954361,0.9999321831668926
ENSG00000009413.17,4,1.568891961447826,4.0,0.22410753691832722,0.23415846592593106,0.6829551042271222,0.6731795565027434
ENSG00000009780.16,3,5.980628101378789,3.0,0.005239097194260209,0.006100627394199958,0.07962935030210228,0.08548812693866617
ENSG00000009830.13,5,1.4051063881211383,5.0,0.2566462663411587,0.11611284670979835,0.7228868531468309,0.46898901077473515
ENSG00000009844.16,3,7.145684049075131,3.0,0.003474840315669736,0.001338323803567811,0.06182665420376042,0.03112164489975315
ENSG00000009954.11,2,0.7662025464702066,2.0,0.4886922166161283,0.5541172527214757,0.9432827415463401,0.9950165653094895
ENSG00000010017.13,2,1.1306496282180079,2.0,0.35679928965692836,0.3208799515565533,0.8345110255193522,0.7798428296350619
ENSG00000010072.16,2,1.5820206252053721,2.0,0.2503077476662179,0.2586931646608095,0.7132870722395329,0.7052425127117992
ENSG00000010165.20,2,1.2689590223022058,2.0,0.31907691584112513,0.2812563823542595,0.7965921875665726,0.7370626011831751
ENSG00000010219.14,5,1.2748765386290375,5.0,0.30689510935988207,0.18609873354540912,0.7845663176342799,0.5998397008950054
ENSG00000010244.19,5,2.12025438322687,5.0,0.09540847627743898,0.1421180475615978,0.4474936394464204,0.5177004910611621
ENSG00000010256.12,4,0.07700070744636817,4.0,0.988406812180054,0.9816841515451531,0.999999723954361,0.9999321831668926
ENSG00000010270.14,5,9.67760954514935,5.0,4.14856349687581e-05,0.0002996900588858486,0.002595394853497079,0.01049131588814467
ENSG00000010278.15,4,1.1933777439510052,4.0,0.34637362454305265,0.3247186810384266,0.8242417269187685,0.7847290744385654
ENSG00000010292.13,5,3.8981069843421103,5.0,0.010449278627530667,0.032669003386864494,0.12149478998940634,0.23123454441052918
ENSG00000010295.20,6,1.5291769142307712,6.0,0.20692881128368842,0.24252386082706603,0.659194705327834,0.6822188857287154
ENSG00000010322.16,5,4.69535063768903,5.0,0.0043115087891876245,0.0007336296781665359,0.0702664103403042,0.02062031011356782
ENSG00000010361.14,3,0.18376037574832788,3.0,0.9057896296652828,0.8467412958591903,0.999999723954361,0.9999321831668926
ENSG00000010404.18,5,3.2075867636670115,5.0,0.02469345326873724,0.014918375350814424,0.20713876846621543,0.14656888123287484
ENSG00000010539.12,4,0.18433662119896813,4.0,0.9437313164258112,0.9178302541749752,0.999999723954361,0.9999321831668926
ENSG00000010626.15,4,1.3862820950702357,4.0,0.2766885721512936,0.26953540549054605,0.7465356383280729,0.7216137015576547
ENSG00000010704.20,3,0.18209934920211385,3.0,0.9069008862237736,0.88486000328784,0.999999723954361,0.9999321831668926
ENSG00000010803.18,7,0.9068978079209199,7.0,0.5133899673511695,0.6962027607224052,0.9594030667574273,0.9999321831668926
ENSG00000010810.18,7,2.3046931666944097,7.0,0.05222811662068723,0.004724484670290961,0.3223781329540446,0.07237492550997068
ENSG00000010818.11,6,0.28218801204962546,6.0,0.9403054329212222,0.8263573239691774,0.999999723954361,0.9999321831668926
ENSG00000011007.13,2,0.014552292439414818,2.0,0.9855727927036669,0.9928824639860677,0.999999723954361,0.9999321831668926
ENSG00000011009.12,3,6.509764901702279,3.0,0.0036906971125374877,0.001216185196368844,0.0634551239366596,0.028905264336246763
ENSG00000011021.23,3,2.7684652670951326,3.0,0.06868862086158328,0.03456843329061887,0.3756636958198238,0.23841400968643756
ENSG00000011028.14,4,3.179055424652091,4.0,0.036589619643402696,0.027961536308942322,0.26086225959056425,0.21067833534406658
ENSG00000011105.14,4,1.1026502335371935,4.0,0.3843637030214385,0.30535733723547365,0.861362185859898,0.7604169208286143
ENSG00000011114.15,4,0.2115713994375029,4.0,0.9286955308406534,0.7161511603933046,0.999999723954361,0.9999321831668926
ENSG00000011132.12,3,1.2877617350576342,3.0,0.312049276267713,0.3011016579858657,0.7898510730587746,0.7569858231504516
ENSG00000011143.19,4,2.1624846749041238,4.0,0.11081713498560714,0.11232184599687359,0.4818806089486244,0.46093311072013676
ENSG00000011198.10,7,1.7351618830986961,7.0,0.13312668130132357,0.05999285286037368,0.5332215731428892,0.32452959801254544
ENSG00000011243.19,4,2.7515946442247388,4.0,0.05470749426132789,0.02604377481685773,0.3301173440274403,0.20248917769324712
ENSG00000011258.16,2,0.02666357717231182,2.0,0.9737536262725375,0.8824787144830283,0.999999723954361,0.9999321831668926
ENSG00000011275.19,3,0.44634600647417383,3.0,0.7235412299493493,0.8037703790632676,0.999999723954361,0.9999321831668926
ENSG00000011295.16,5,0.8091411838731735,5.0,0.5552499523593674,0.4673410494841105,0.9883628755161851,0.93009654585585
ENSG00000011304.22,15,0.6932014734960678,15.0,0.7822428163180435,0.620866845778624,0.999999723954361,0.9999321831668926
ENSG00000011332.22,2,0.17470421865413657,2.0,0.8413989178183878,0.7035278279472166,0.999999723954361,0.9999321831668926
ENSG00000011376.12,5,3.083042766368984,5.0,0.028605351201390846,0.009492008123866127,0.22643762497949962,0.11293742672040472
ENSG00000011405.14,2,1.2387646232905483,2.0,0.3282074354757611,0.34121445814728013,0.805728481470495,0.8038767251346394
ENSG00000011422.12,6,6.124157902162149,6.0,0.0002950446615502258,6.527912910539315e-05,0.010760701407228705,0.003556245589522457
ENSG00000011426.11,3,0.015235360196083956,3.0,0.9973381427910075,0.9539065306202675,0.999999723954361,0.9999321831668926
ENSG00000011451.21,7,5.026818283872305,7.0,0.0007085468776313101,0.0014950474965047882,0.0205629106897506,0.03379364935572711
ENSG00000011454.18,2,0.09956232268241648,2.0,0.9059989925490904,0.9684892560200402,0.999999723954361,0.9999321831668926
ENSG00000011465.18,11,3.188096931077884,11.0,0.0025183156408316518,0.03746605318856167,0.05017769042898325,0.252297442895474
ENSG00000011478.13,2,0.2985993757228706,2.0,0.7463208682899536,0.9107847753057363,0.999999723954361,0.9999321831668926
ENSG00000011485.15,3,0.27737308326033144,3.0,0.8408434491992712,0.9343103829327749,0.999999723954361,0.9999321831668926
ENSG00000011523.15,4,3.3211352175192856,4.0,0.03606858697620587,0.013349770827191514,0.259463715065481,0.1384521151992258
ENSG00000011566.15,3,0.3906302436719974,3.0,0.7615137998746708,0.7291199236646939,0.999999723954361,0.9999321831668926
ENSG00000011638.11,6,0.4445041290825169,6.0,0.8422582642461027,0.794476936560891,0.999999723954361,0.9999321831668926
ENSG00000012048.26,3,1.385531880151913,3.0,0.28202665473570565,0.30273118231964163,0.7550909683614364,0.7584218228473548
ENSG00000012061.17,8,11.359765527594123,8.0,1.3604372130094378e-07,9.819108764452271e-07,3.2980399136381294e-05,0.00012867013201201848
ENSG00000012171.20,2,0.016124139633282304,2.0,0.9840294069392036,0.9291301574537855,0.999999723954361,0.9999321831668926
ENSG00000012174.12,2,2.5003074514101424,2.0,0.12908099769749298,0.09742248901122322,0.5224117006146033,0.4252339142921913
ENSG00000012211.13,2,0.7969630881085509,2.0,0.47436044350448325,0.539275521463928,0.9381752438635476,0.9877749061322767
ENSG00000012232.10,6,0.9416423441719263,6.0,0.4826845744493843,0.41420594701742003,0.9416718087132951,0.880452413354179
ENSG00000012660.14,3,5.698351996813231,3.0,0.008350394671694981,0.004982688105939845,0.10448229307280806,0.07502659404238925
ENSG00000012822.16,8,0.5779517548594236,8.0,0.7893092377480208,0.7488650549795277,0.999999723954361,0.9999321831668926
ENSG00000012983.12,4,1.3050927990314707,4.0,0.30410346273944855,0.42862928099378933,0.7826095082214816,0.8948011081695912
ENSG00000013275.8,5,1.6508607749089366,5.0,0.1853805250396601,0.23558139259643254,0.6250469232648067,0.6739185044327359
ENSG00000013288.9,3,1.489331529392414,3.0,0.2585491789506996,0.3654319646422337,0.7258689601288171,0.8326426232097877
ENSG00000013297.12,4,1.2783405401959467,4.0,0.3085730787146136,0.18128969238522588,0.7861884246704173,0.5891307463336245
ENSG00000013306.16,8,0.9020747561417578,8.0,0.5254998605414017,0.5079881124278718,0.9682187435356381,0.9643974799043918
ENSG00000013364.19,5,0.44921139671194055,5.0,0.8096284439060858,0.9460203504164024,0.999999723954361,0.9999321831668926
ENSG00000013374.17,6,0.6159668164583654,6.0,0.7156057589411795,0.6791946341934364,0.999999723954361,0.9999321831668926
ENSG00000013375.17,21,0.8924311154609806,21.0,0.6006324784130415,0.8435644349200448,0.999999723954361,0.9999321831668926
ENSG00000013441.17,5,1.499353961548954,5.0,0.22760983165994297,0.2471815617517155,0.6875802297839461,0.6888107497655755
ENSG00000013523.12,3,1.2495529403909742,3.0,0.3277447349257437,0.28271679764459545,0.8052041283442961,0.7379555280645067
ENSG00000013561.18,6,1.017685140292351,6.0,0.4348985738910069,0.474111818239406,0.9092737108713009,0.9378748065009221
ENSG00000013563.14,5,0.946354390709212,5.0,0.47065190388246225,0.5403058571970695,0.9356112160615492,0.9879837555691805
ENSG00000013573.17,2,0.01076629879161239,2.0,0.9892995492852985,0.9368694160973252,0.999999723954361,0.9999321831668926
ENSG00000013583.10,2,0.17668446209304836,2.0,0.8404707526797814,0.9530390964411845,0.999999723954361,0.9999321831668926
ENSG00000013588.10,5,0.5306450327625928,5.0,0.7507510460183161,0.8309923922099263,0.999999723954361,0.9999321831668926
ENSG00000013619.15,3,4.578947000065896,3.0,0.015475904985880338,0.014490199726689554,0.15423409022245327,0.14426228619066592
ENSG00000013810.21,5,8.831383596020359,5.0,4.704620937048286e-05,0.0001400597719246561,0.0028512943266598267,0.006009555789174293
ENSG00000014138.10,3,5.177695659142662,3.0,0.010973497195220368,0.029000476604565992,0.12494934252077121,0.21495176102605962
ENSG00000014216.16,4,5.051847226536714,4.0,0.006274162632992293,0.015608458809053169,0.08934002210297542,0.15045251001132065
ENSG00000014641.21,3,0.07544990469888413,3.0,0.9722486864898496,0.9835009351594596,0.999999723954361,0.9999321831668926
ENSG00000014824.14,4,2.566969147293208,4.0,0.07238980169219356,0.041498782097536706,0.38565259571505345,0.26702965494347275
ENSG00000014919.13,2,1.1338188647117848,2.0,0.3576472820368636,0.43754469690376885,0.8352855717513165,0.9023291237507154
ENSG00000015153.15,4,0.40347896574599923,4.0,0.8037922180619024,0.6566426566427557,0.999999723954361,0.9999321831668926
ENSG00000015171.21,12,2.5749417845297233,12.0,0.009062943196029894,0.010110368957498825,0.11068433271020388,0.11827141752493646
ENSG00000015475.19,6,1.6785038075071692,6.0,0.16552168247117402,0.10154393014860974,0.5924797477023659,0.43320655959668536
ENSG00000015479.20,9,1.1560758758949117,9.0,0.3477540796106226,0.1981648482920035,0.8250414894378925,0.6169084437546319
ENSG00000015532.10,4,1.2914245429774445,4.0,0.3088615057217731,0.1622652072239702,0.7865099845021097,0.5581715907949056
ENSG00000015676.18,6,0.9721516888440599,6.0,0.4628390124317574,0.3937473953973598,0.9291292124836686,0.8615505449172134
ENSG00000016864.19,10,0.7792242821538924,10.0,0.6479647517653279,0.6362636923223332,0.999999723954361,0.9999321831668926
ENSG00000017260.20,10,2.4617691633593393,10.0,0.020135113362113193,0.05617134069936196,0.18113386259952255,0.31485172876399586
ENSG00000017483.16,2,1.1122995971297218,2.0,0.3636436536065438,0.4013128369631515,0.8413869026539383,0.867750496908313
ENSG00000017797.13,4,5.693180216122773,4.0,0.0036529343455080263,0.012390684208862041,0.06326846300669729,0.13276515444567427
ENSG00000018189.13,6,1.0336732964072912,6.0,0.4239347359689546,0.4355949773034965,0.898556313593651,0.9002481873213993
ENSG00000018408.15,4,2.1008446188490724,4.0,0.1193903871701553,0.048935608706339784,0.501444871851852,0.2931934462793125
