"transcript","s2.post","df.prior"
"ENST00000328656.8",0.820063471769014,2.35352225218826
"ENST00000398934.5",3.86866722389218,2.35352225218826
"ENST00000381554.8",2.97363083059557,2.35352225218826
"ENST00000381540.7",4.03540236409039,2.35352225218826
"ENST00000429827.5",6.03069248905062,2.35352225218826
"ENST00000492622.6",2.94976827859951,2.35352225218826
"ENST00000484074.5",31.8827799217069,2.35352225218826
"ENST00000398316.7",2.35844891452671,2.35352225218826
"ENST00000541916.5",1.78217274554058,2.35352225218826
"ENST00000303775.10",20.3934490969159,2.35352225218826
"ENST00000351429.7",13.1299900959379,2.35352225218826
"ENST00000460212.1",4.25937864862088,2.35352225218826
"ENST00000379589.4",0.459747569419573,2.35352225218826
"ENST00000025301.4",0.382159583043727,2.35352225218826
"ENST00000284987.6",2.48268421814233,2.35352225218826
"ENST00000652031.1",3.06208675616589,2.35352225218826
"ENST00000377818.4",1.75704081408778,2.35352225218826
"ENST00000352251.8",0.916559300240984,2.35352225218826
"ENST00000625998.2",32.8221364574671,2.35352225218826
"ENST00000449165.5",31.5251934917531,2.35352225218826
"ENST00000329623.11",52.9715527179139,2.35352225218826
"ENST00000380486.4",1.27701997238903,2.35352225218826
"ENST00000482186.5",2.3477432530603,2.35352225218826
"ENST00000482084.5",13.7362253879994,2.35352225218826
"ENST00000019317.8",2.70178267703363,2.35352225218826
"ENST00000609094.2",1.8077233203805,2.35352225218826
"ENST00000383432.8",0.487991385781896,2.35352225218826
"ENST00000458039.3",4.85411165114958,2.35352225218826
"ENST00000326291.11",1.0648985324343,2.35352225218826
"ENST00000615625.1",6.53397677084424,2.35352225218826
"ENST00000415083.7",0.457455955411514,2.35352225218826
"ENST00000542420.6",8.16219476839266,2.35352225218826
"ENST00000579640.5",24.653715763241,2.35352225218826
"ENST00000269137.11",10.1798873194744,2.35352225218826
"ENST00000585121.5",6.7017885803981,2.35352225218826
"ENST00000580958.5",2.45231932340765,2.35352225218826
"ENST00000398505.7",4.56679405549586,2.35352225218826
"ENST00000310826.10",33.4786726094813,2.35352225218826
"ENST00000398499.5",13.3403026694127,2.35352225218826
"ENST00000398511.3",1.95974406365782,2.35352225218826
"ENST00000449949.5",1.92758886588403,2.35352225218826
"ENST00000466328.2",1.75477941511323,2.35352225218826
"ENST00000530908.5",1.61459734979075,2.35352225218826
"ENST00000290349.11",0.428562528152002,2.35352225218826
"ENST00000390667.11",1.65104451256031,2.35352225218826
"ENST00000290354.6",2.05140135078836,2.35352225218826
"ENST00000290155.8",2.71448741416264,2.35352225218826
"ENST00000440966.5",2.45122304245611,2.35352225218826
"ENST00000382549.8",2.85556555334049,2.35352225218826
"ENST00000300260.7",0.878957520861237,2.35352225218826
"ENST00000458138.1",6.81208411221044,2.35352225218826
"ENST00000431216.5",5.88397198919182,2.35352225218826
"ENST00000262126.9",2.34605393374051,2.35352225218826
"ENST00000540578.6",1.89281753253544,2.35352225218826
"ENST00000400020.7",0.80558542370034,2.35352225218826
"ENST00000359158.7",9.69171506489931,2.35352225218826
"ENST00000339775.10",2.35721635295562,2.35352225218826
"ENST00000348354.7",1.12174205412259,2.35352225218826
"ENST00000619230.1",2.83990931730078,2.35352225218826
"ENST00000615052.5",3.74059483753975,2.35352225218826
"ENST00000619301.4",0.658031619600088,2.35352225218826
"ENST00000377636.8",3.68022147414583,2.35352225218826
"ENST00000377625.6",0.748459133568271,2.35352225218826
"ENST00000332859.11",0.398294547420357,2.35352225218826
"ENST00000411651.6",6.27998942145107,2.35352225218826
"ENST00000285116.8",9.3162210458491,2.35352225218826
"ENST00000377102.5",2.41322865478359,2.35352225218826
"ENST00000377104.4",1.16689210243984,2.35352225218826
"ENST00000399022.9",0.341103907725785,2.35352225218826
"ENST00000357384.8",10.093415886981,2.35352225218826
"ENST00000588737.5",2.69242249128776,2.35352225218826
"ENST00000585953.5",1.91610808067949,2.35352225218826
"ENST00000589050.1",8.33048284922809,2.35352225218826
"ENST00000494372.1",1.25059425081494,2.35352225218826
"ENST00000379649.5",1.54855584556939,2.35352225218826
"ENST00000239878.9",0.379344717653327,2.35352225218826
"ENST00000437952.1",1.81174167617672,2.35352225218826
"ENST00000377687.6",3.78019046012826,2.35352225218826
"ENST00000539231.5",11.0850771888451,2.35352225218826
"ENST00000290399.11",2.59274179902544,2.35352225218826
"ENST00000431229.1",5.54413264362851,2.35352225218826
"ENST00000355700.9",2.79422421722274,2.35352225218826
"ENST00000403766.8",0.720274632336228,2.35352225218826
"ENST00000494576.5",2.85231804908649,2.35352225218826
"ENST00000340648.6",0.481123115365418,2.35352225218826
"ENST00000380071.8",1.96330964964417,2.35352225218826
"ENST00000468090.5",8.49151623012539,2.35352225218826
"ENST00000291565.9",0.249196596898045,2.35352225218826
"ENST00000470029.5",5.49158237858084,2.35352225218826
"ENST00000476313.5",4.69227750921823,2.35352225218826
"ENST00000481512.5",5.1382396840841,2.35352225218826
"ENST00000490666.5",10.6246311614693,2.35352225218826
"ENST00000343528.10",0.68191638053281,2.35352225218826
"ENST00000468392.5",2.1594643621121,2.35352225218826
"ENST00000424834.6",15.0137886540493,2.35352225218826
"ENST00000382095.8",8.70327857364804,2.35352225218826
"ENST00000382108.8",3.98039620904053,2.35352225218826
"ENST00000343003.10",10.4745505116903,2.35352225218826
"ENST00000312828.4",1.1590437393143,2.35352225218826
"ENST00000591306.5",1.70726490642704,2.35352225218826
"ENST00000591504.6",0.845022312697906,2.35352225218826
"ENST00000337363.8",3.16313778634051,2.35352225218826
"ENST00000262160.11",1.93662281942743,2.35352225218826
"ENST00000586040.5",0.569117065590961,2.35352225218826
"ENST00000591214.5",3.39850317062674,2.35352225218826
"ENST00000587269.5",3.29995646790446,2.35352225218826
"ENST00000586514.5",1.0878742317069,2.35352225218826
"ENST00000589877.5",10.268715178787,2.35352225218826
"ENST00000356825.8",1.24637451183443,2.35352225218826
"ENST00000483896.5",6.3805074304991,2.35352225218826
"ENST00000497547.2",1.47478229022435,2.35352225218826
"ENST00000414658.5",1.45662073283197,2.35352225218826
"ENST00000433831.5",20.4740951311933,2.35352225218826
"ENST00000292733.11",1.15367795842906,2.35352225218826
"ENST00000263205.11",2.60252393634718,2.35352225218826
"ENST00000406969.5",10.0774232505453,2.35352225218826
"ENST00000382974.6",7.74062835566471,2.35352225218826
"ENST00000441501.5",2.4716051499736,2.35352225218826
"ENST00000489651.5",2.95904615776945,2.35352225218826
"ENST00000473244.5",4.66972275596776,2.35352225218826
"ENST00000493216.1",3.3577179567636,2.35352225218826
"ENST00000473371.1",2.99549404353453,2.35352225218826
"ENST00000379600.8",4.95778375839046,2.35352225218826
"ENST00000291572.13",0.664866411814603,2.35352225218826
"ENST00000398061.5",65.4610017510366,2.35352225218826
"ENST00000327505.6",114.281371125734,2.35352225218826
"ENST00000398063.6",1.29828000943215,2.35352225218826
"ENST00000479117.5",3.94743651090656,2.35352225218826
"ENST00000467358.5",3.15565633476317,2.35352225218826
"ENST00000484865.1",3.72530237008021,2.35352225218826
"ENST00000651721.2",9.59688209506985,2.35352225218826
"ENST00000357602.7",3.32635102491092,2.35352225218826
"ENST00000490680.5",1.48524373879367,2.35352225218826
"ENST00000491555.5",4.94290937241532,2.35352225218826
"ENST00000261574.10",15.7027349909861,2.35352225218826
"ENST00000262094.10",1.17456752001458,2.35352225218826
"ENST00000217515.11",2.02178864048856,2.35352225218826
"ENST00000590954.5",0.609405857586094,2.35352225218826
"ENST00000587807.5",1.55099066373641,2.35352225218826
"ENST00000586262.5",2.22274398369604,2.35352225218826
"ENST00000291574.9",1.36674709803873,2.35352225218826
"ENST00000380221.7",1.75051245401395,2.35352225218826
"ENST00000422875.5",0.848012433737648,2.35352225218826
"ENST00000256413.8",1.60132187229132,2.35352225218826
"ENST00000382998.8",1.13721409928405,2.35352225218826
"ENST00000587860.1",1.96193019248709,2.35352225218826
"ENST00000707519.1",1.06121792673526,2.35352225218826
"ENST00000707522.1",5.21871152569591,2.35352225218826
"ENST00000707525.1",2.22592886139895,2.35352225218826
"ENST00000707550.1",13.4918470837714,2.35352225218826
"ENST00000707551.1",6.79982961733989,2.35352225218826
"ENST00000399218.8",5.31601370438378,2.35352225218826
"ENST00000269209.7",2.61098561052316,2.35352225218826
"ENST00000710276.1",1.3454498223193,2.35352225218826
"ENST00000456705.1",2.44310274234617,2.35352225218826
"ENST00000291576.12",0.830215177793218,2.35352225218826
"ENST00000400324.9",5.37229723341444,2.35352225218826
"ENST00000377908.6",15.6007659839501,2.35352225218826
"ENST00000647425.1",7.63492063902628,2.35352225218826
"ENST00000647188.2",1.86364111069572,2.35352225218826
"ENST00000647504.1",0.568307358191132,2.35352225218826
"ENST00000644942.1",3.3619277200184,2.35352225218826
"ENST00000338785.8",6.33228385500959,2.35352225218826
"ENST00000646224.1",11.0404259936314,2.35352225218826
"ENST00000580806.5",2.18862926755911,2.35352225218826
"ENST00000380752.10",1.68403125204681,2.35352225218826
"ENST00000398548.6",2.9675043417964,2.35352225218826
"ENST00000422911.6",19.9957489219478,2.35352225218826
"ENST00000587129.5",0.860431224122369,2.35352225218826
"ENST00000590842.5",3.1020310978788,2.35352225218826
"ENST00000587382.5",1.96197800238713,2.35352225218826
"ENST00000334295.9",0.671393502510158,2.35352225218826
"ENST00000593035.5",11.4090036331439,2.35352225218826
"ENST00000383056.7",4.20816951705983,2.35352225218826
"ENST00000589049.5",2.78790388522434,2.35352225218826
"ENST00000591823.5",3.22331862662097,2.35352225218826
"ENST00000614939.4",8.26815204746266,2.35352225218826
"ENST00000629360.3",4.66508821444436,2.35352225218826
"ENST00000629127.1",7.41730205820028,2.35352225218826
"ENST00000249075.4",1.24852851698782,2.35352225218826
"ENST00000403987.3",5.14404921353762,2.35352225218826
"ENST00000216133.10",2.37745898643233,2.35352225218826
"ENST00000216180.8",5.21263958956541,2.35352225218826
"ENST00000423180.2",17.6615780868007,2.35352225218826
"ENST00000349995.10",0.692267619595456,2.35352225218826
"ENST00000486940.2",1.59353636102874,2.35352225218826
"ENST00000299608.7",0.343275689593392,2.35352225218826
"ENST00000578816.1",7.01948190782357,2.35352225218826
"ENST00000564631.5",6.07210158708888,2.35352225218826
"ENST00000566887.1",1.2400030869832,2.35352225218826
"ENST00000379453.6",1.25137390679042,2.35352225218826
"ENST00000311191.10",0.602484879651948,2.35352225218826
"ENST00000303142.11",1.9831339921098,2.35352225218826
"ENST00000334534.10",1.72029188260684,2.35352225218826
"ENST00000291547.10",0.643829555563689,2.35352225218826
"ENST00000560448.5",2.0700385938515,2.35352225218826
"ENST00000337137.9",0.790480219477683,2.35352225218826
"ENST00000407381.7",5.23739189797669,2.35352225218826
"ENST00000394449.6",18.7506043916453,2.35352225218826
"ENST00000406733.1",2.7640731282453,2.35352225218826
"ENST00000380995.5",15.4434801656373,2.35352225218826
"ENST00000378827.5",2.13147400968642,2.35352225218826
"ENST00000251108.10",3.35323672575324,2.35352225218826
"ENST00000466868.1",6.3963167981337,2.35352225218826
"ENST00000327283.7",2.61207833981925,2.35352225218826
"ENST00000309660.10",1.86466054781269,2.35352225218826
"ENST00000646492.1",4.4121923571427,2.35352225218826
"ENST00000381941.8",3.00977908216268,2.35352225218826
"ENST00000377767.9",3.09576408390013,2.35352225218826
"ENST00000377780.8",0.828014374161756,2.35352225218826
"ENST00000490646.1",2.18263356108541,2.35352225218826
"ENST00000545453.5",1.89914365219394,2.35352225218826
"ENST00000254977.7",7.39262852538724,2.35352225218826
"ENST00000399006.6",43.5643828054866,2.35352225218826
"ENST00000405977.5",67.0068701766237,2.35352225218826
"ENST00000378226.7",55.9527132035701,2.35352225218826
"ENST00000618918.4",78.0836323256205,2.35352225218826
"ENST00000618296.4",46.492718522992,2.35352225218826
"ENST00000398165.8",0.778736054447484,2.35352225218826
"ENST00000359624.7",6.71729694670431,2.35352225218826
"ENST00000352178.9",12.7326196446436,2.35352225218826
"ENST00000451248.5",0.894795897623855,2.35352225218826
"ENST00000462349.5",0.95626639060175,2.35352225218826
"ENST00000491776.1",1.8326659116975,2.35352225218826
"ENST00000278772.9",2.24420519844797,2.35352225218826
"ENST00000617391.4",5.95521769198387,2.35352225218826
"ENST00000612935.4",5.35950168989543,2.35352225218826
"ENST00000262719.10",1.24955383074745,2.35352225218826
"ENST00000647374.2",3.44677803772181,2.35352225218826
"ENST00000643778.1",9.31286374936762,2.35352225218826
"ENST00000337963.9",1.3331265389947,2.35352225218826
"ENST00000382907.8",5.30750060556567,2.35352225218826
"ENST00000382905.8",4.35430514124229,2.35352225218826
"ENST00000401609.5",4.3110997042996,2.35352225218826
"ENST00000216146.9",0.0691856075229558,2.35352225218826
"ENST00000465618.5",2.6768513471909,2.35352225218826
"ENST00000467105.1",2.73770823995769,2.35352225218826
"ENST00000484358.1",2.12783930652372,2.35352225218826
"ENST00000420536.1",4.1918271603797,2.35352225218826
"ENST00000484615.5",2.54051538176557,2.35352225218826
"ENST00000618693.4",2.74718445956224,2.35352225218826
"ENST00000377191.5",0.347198922271992,2.35352225218826
"ENST00000592875.6",1.578542392368,2.35352225218826
"ENST00000269194.10",2.91169697547469,2.35352225218826
"ENST00000610527.4",5.52018282501346,2.35352225218826
"ENST00000478282.1",3.2161035828422,2.35352225218826
"ENST00000459639.5",3.0301561649414,2.35352225218826
"ENST00000464750.5",2.35129724989179,2.35352225218826
"ENST00000475639.5",2.58837837936672,2.35352225218826
"ENST00000380276.6",1.80360242111929,2.35352225218826
"ENST00000291552.9",0.60721832370677,2.35352225218826
"ENST00000496462.1",2.14720844937433,2.35352225218826
"ENST00000408011.7",11.0220295788815,2.35352225218826
"ENST00000580059.7",1.72178828695578,2.35352225218826
"ENST00000580191.5",1.9187142346564,2.35352225218826
"ENST00000377943.9",0.933174733509477,2.35352225218826
"ENST00000246071.8",3.62521384147369,2.35352225218826
"ENST00000478522.1",1.93631512045876,2.35352225218826
"ENST00000375856.5",0.675422954019849,2.35352225218826
"ENST00000269187.10",0.296096173496645,2.35352225218826
"ENST00000590986.5",1.22877232580792,2.35352225218826
"ENST00000440549.6",9.76613022141996,2.35352225218826
"ENST00000586829.1",11.8762589767247,2.35352225218826
"ENST00000454366.2",2.18202844403349,2.35352225218826
"ENST00000451442.5",6.36001579600729,2.35352225218826
"ENST00000217456.3",0.20187178741164,2.35352225218826
"ENST00000267339.6",1.48844380803843,2.35352225218826
"ENST00000485844.1",2.16789641296423,2.35352225218826
"ENST00000603993.1",1.75399005225052,2.35352225218826
"ENST00000489973.6",2.4753055402055,2.35352225218826
"ENST00000310847.8",2.3590892503239,2.35352225218826
"ENST00000475809.1",1.82779506445394,2.35352225218826
"ENST00000464579.1",1.6928261906552,2.35352225218826
"ENST00000463156.1",2.08398334091301,2.35352225218826
"ENST00000460846.1",1.71360726524121,2.35352225218826
"ENST00000377868.6",2.09723681119575,2.35352225218826
"ENST00000357006.8",14.1985918696348,2.35352225218826
"ENST00000400143.7",2.72533759792656,2.35352225218826
"ENST00000615385.4",27.5641649435297,2.35352225218826
"ENST00000481477.5",7.3589202659556,2.35352225218826
"ENST00000399212.5",7.53654276431093,2.35352225218826
"ENST00000332131.9",2.2323217985243,2.35352225218826
"ENST00000399208.6",9.53844761607084,2.35352225218826
"ENST00000375915.4",0.293144255521016,2.35352225218826
"ENST00000376285.6",0.953294012262981,2.35352225218826
"ENST00000376286.8",10.5577090746572,2.35352225218826
"ENST00000350028.5",0.370687266272331,2.35352225218826
"ENST00000361524.8",1.06457502729311,2.35352225218826
"ENST00000399425.6",11.0579275670318,2.35352225218826
"ENST00000538137.6",40.7413051423788,2.35352225218826
"ENST00000577775.1",5.50197693862014,2.35352225218826
"ENST00000580488.1",1.04809831515576,2.35352225218826
"ENST00000284202.9",1.05780650545152,2.35352225218826
"ENST00000648078.1",2.32939080026824,2.35352225218826
"ENST00000580706.1",3.07557423115475,2.35352225218826
"ENST00000585067.5",2.45732874782062,2.35352225218826
"ENST00000246069.12",2.0470821759602,2.35352225218826
"ENST00000474024.5",0.154663081385102,2.35352225218826
"ENST00000449141.2",0.338768980488588,2.35352225218826
"ENST00000381031.8",0.482811229780735,2.35352225218826
"ENST00000381482.8",0.547463721071329,2.35352225218826
"ENST00000585159.5",10.5331550381159,2.35352225218826
"ENST00000359003.7",0.881602163853832,2.35352225218826
"ENST00000261965.8",0.955888635823743,2.35352225218826
"ENST00000375669.7",20.4532509624608,2.35352225218826
"ENST00000464139.5",2.57408614246633,2.35352225218826
"ENST00000644935.1",1.04118412045816,2.35352225218826
"ENST00000403663.6",0.488397191752345,2.35352225218826
"ENST00000407319.7",1.54461513662635,2.35352225218826
"ENST00000428075.5",3.04589422874586,2.35352225218826
"ENST00000417954.5",1.93117663200411,2.35352225218826
"ENST00000311124.9",1.27244860768961,2.35352225218826
"ENST00000380010.8",8.57705253493866,2.35352225218826
"ENST00000485649.3",3.916700906003,2.35352225218826
"ENST00000427839.5",8.26379275444168,2.35352225218826
"ENST00000397860.7",8.25785070672226,2.35352225218826
"ENST00000359759.8",4.45371254937944,2.35352225218826
"ENST00000342220.9",2.22080348866539,2.35352225218826
"ENST00000476791.1",2.12299496928444,2.35352225218826
"ENST00000399002.7",1.80048489993851,2.35352225218826
"ENST00000360612.5",1.39283089031959,2.35352225218826
