transcript,tagwise.dispersion,trended.dispersion,AveLogCPM
ENST00000381540.7,0.4562054183441162,0.7693614749344714,-0.036658679891428174
ENST00000429827.5,0.7691697819193759,0.7733399514660677,-0.100130137852128
ENST00000492622.6,0.02919012133608172,0.047700987404930284,4.538291467996912
ENST00000484074.5,1.8350792408622683,0.3134166524139641,2.2492626415191657
ENST00000398316.7,0.01789409817626331,0.0252435341169293,5.466470957888253
ENST00000541916.5,0.01903082434450817,0.04195258838211191,4.701152509656894
ENST00000303775.10,0.9277541688148938,0.35151058832518106,2.0728047570323334
ENST00000351429.7,0.2976270168870757,0.3136821825367929,2.2479863125693007
ENST00000460212.1,0.3023448578654737,0.7054358965475492,0.5643318505587842
ENST00000379589.4,0.00558015216514108,0.02236999332871822,5.705015443110056
ENST00000025301.4,0.0040997756387608775,0.01574307814480397,6.738152648299122
ENST00000284987.6,0.029079805004253376,0.058784507888994565,4.286079852549852
ENST00000652031.1,0.19859254946156601,0.536342245231593,1.4118718212860721
ENST00000377818.4,0.025373250185771808,0.0658631823763064,4.152770641166812
ENST00000352251.8,0.009560174193059334,0.02730020447461547,5.328829012314612
ENST00000625998.2,4.89609511621854,0.6377060034922732,0.9688037628753162
ENST00000449165.5,1.8549271874947282,0.5148181825549355,1.4791279378371096
ENST00000329623.11,1.3850048108146913,0.258376842837799,2.538490082178079
ENST00000380486.4,0.01018576178938786,0.02000474269765444,5.96265975270623
ENST00000482186.5,0.21303853896148622,0.7604890747867006,0.14504217115245854
ENST00000482084.5,4.230591700520278,0.8678175256404865,-0.4804504538089554
ENST00000019317.8,0.03236582690608785,0.06639929560749327,4.1435721159891274
ENST00000609094.2,0.12350404158903867,0.5797919879671531,1.2617493147965553
ENST00000383432.8,0.004639822145452573,0.015212115111574396,6.88262850434574
ENST00000458039.3,0.34988849332423444,0.7009511209833089,0.5910101989046366
ENST00000326291.11,0.018318676745626504,0.06657787689772875,4.140514851148577
ENST00000615625.1,1.5780965758105132,0.9097309899926836,-0.753136709826673
ENST00000415083.7,0.00492292422563574,0.01853521882265947,6.172036487676459
ENST00000542420.6,0.24594074241710961,0.36609194010093504,2.0088068245591555
ENST00000579640.5,0.4429568274507359,0.2438687402233841,2.6250067928195024
ENST00000269137.11,0.12553441446949032,0.10709462965512068,3.621136508788696
ENST00000585121.5,0.18516869026781965,0.3354149852644585,2.145982422926263
ENST00000580958.5,0.1505999275774383,0.5906907544081718,1.2161123018865663
ENST00000398505.7,0.054684673667395524,0.08830506512726777,3.8291015807151796
ENST00000310826.10,0.7058584107355438,0.18155066649496276,3.0201087738950645
ENST00000398499.5,2.2201737380869178,0.6032079252738022,1.1600233719143478
ENST00000398511.3,0.025089785328576315,0.061867124922189834,4.225840135508225
ENST00000449949.5,0.2690786707331552,0.9304323659072946,-0.9426795434840468
ENST00000466328.2,0.07044704253338967,0.29223937661454213,2.3541175984861082
ENST00000530908.5,0.16607139868607354,0.7917343618730454,-0.2197421370614732
ENST00000290349.11,0.005388685572621791,0.022886989420840442,5.657311316703345
ENST00000390667.11,0.09706313559206384,0.44689705559127346,1.6978340052343501
ENST00000290354.6,0.09134158920395834,0.29911955193764567,2.3193913904922687
ENST00000290155.8,0.19424335739926823,0.6806304113115189,0.7128463270423498
ENST00000440966.5,0.0635185148675072,0.1943069894889088,2.937863234322595
ENST00000382549.8,0.35792514088584015,0.7715103481200343,-0.07947536602745288
ENST00000300260.7,0.02183713435223396,0.09545604279657724,3.7452257682732664
ENST00000458138.1,1.1112990353462153,0.8057001021038271,-0.26987785701203865
ENST00000431216.5,0.3529029420551677,0.6283869664811776,1.026289379911587
ENST00000262126.9,0.09514614420053508,0.3522303816085422,2.069577747493645
ENST00000540578.6,0.14432888314599132,0.6451767393830599,0.9233087105523343
ENST00000400020.7,0.008099241467979273,0.023310703209098387,5.619303392941057
ENST00000359158.7,3.7225320793284404,0.9186855800938469,-0.8337282104247824
ENST00000339775.10,0.10554284529153,0.389628456584453,1.911112668298688
ENST00000348354.7,0.013530880975128588,0.03860918739014449,4.810185944317331
ENST00000619230.1,0.28311124018424944,0.7689084592466381,-0.025910513839724356
ENST00000615052.5,0.12320867576704175,0.33571946843787226,2.1445850172993945
ENST00000619301.4,0.00986863938570541,0.039053771596095674,4.795237771749989
ENST00000377636.8,0.2831301852973317,0.7379640861671533,0.35547271476837566
ENST00000377625.6,0.013532396384997945,0.056019875740568006,4.3425067229117476
ENST00000332859.11,0.004556574865587227,0.01869007732368054,6.146992013379531
ENST00000411651.6,0.21005505928944937,0.4207751189833771,1.7912997737540233
ENST00000285116.8,0.9536042073433912,0.5238301883403224,1.4511141854021552
ENST00000377102.5,0.05569925780379838,0.14556846036777507,3.2768969464471494
ENST00000377104.4,0.00913912345497307,0.01762244445907224,6.327056496476579
ENST00000399022.9,0.0045967048152315525,0.02169924462102762,5.76946100212043
ENST00000357384.8,2.12958453728266,0.7660960068991753,0.038583433999744135
ENST00000588737.5,0.10269479186884181,0.3527381488665025,2.0673037407142014
ENST00000585953.5,0.14640691056402438,0.6687756431079666,0.7831126652077833
ENST00000589050.1,0.38760176413127256,0.6134847795343856,1.1101448603512236
ENST00000494372.1,0.14496737292455675,0.8743764577884612,-0.5118118117623954
ENST00000379649.5,0.11737348280290785,0.6176296622865858,1.0869088125877349
ENST00000239878.9,0.0039723985714556894,0.015329152728775131,6.848707147223394
ENST00000437952.1,0.1610474315524882,0.7499417075346355,0.2649529101132201
ENST00000377687.6,0.10397146473606629,0.25986852723042614,2.529775987850733
ENST00000539231.5,1.2208195484691173,0.6803038787220079,0.7148271092178137
ENST00000290399.11,0.08696000745236086,0.28772377267577803,2.3774160307209486
ENST00000431229.1,0.6402489888302626,0.7312363983043864,0.40035559347078264
ENST00000355700.9,0.3573339636221389,0.867426295695088,-0.4785704740805803
ENST00000403766.8,0.01220320129065266,0.04958749428546558,4.489845983663703
ENST00000494576.5,0.06407719911680856,0.17871259347836702,3.0388003619033195
ENST00000340648.6,0.005291168893507744,0.019780930420386533,5.9917593203127755
ENST00000380071.8,0.05996039974437805,0.20235853572523368,2.886733810089247
ENST00000468090.5,0.19577608301829408,0.26433932609224775,2.5044529996247524
ENST00000291565.9,0.0030302171644262734,0.015048152700351309,6.931233505560953
ENST00000470029.5,0.29354772847246946,0.5935534097452936,1.2042403027038313
ENST00000476313.5,1.0162162026283386,0.9107924173159075,-0.7623688434268991
ENST00000481512.5,0.20421849012015736,0.43032257103656835,1.7562773574413866
ENST00000490666.5,0.2760317226819999,0.324231225601407,2.1978530034814283
ENST00000343528.10,0.01181720465573631,0.04914473755016302,4.500980045743996
ENST00000468392.5,0.1297844188558665,0.547601190236405,1.3751930661942509
ENST00000424834.6,0.26398800740770845,0.20253389449757317,2.8856227772601897
ENST00000382095.8,0.13888298506104035,0.1801474667132701,3.029333065492576
ENST00000382108.8,0.032102786426399764,0.030671205283789256,5.137615383051306
ENST00000343003.10,0.3717380709376369,0.4799173368647444,1.588182871517301
ENST00000312828.4,0.011096798953098915,0.026203649438109308,5.400305871730021
ENST00000591306.5,0.14437946488557057,0.7242711416872774,0.4452375119391526
ENST00000591504.6,0.012264096961800223,0.036759893899192986,4.876794203572513
ENST00000337363.8,0.2390022755663743,0.5405809689031539,1.3980072009841211
ENST00000262160.11,0.07053461604264442,0.2758511265171289,2.4406606108328357
ENST00000586040.5,0.00988440828757784,0.04341251558128269,4.6558429381170425
ENST00000591214.5,0.1886377554334102,0.5932688161425153,1.20541847060894
ENST00000587269.5,0.19955582415864603,0.6185091751400583,1.081938998072832
ENST00000586514.5,0.038858984646352276,0.17850886702839486,3.0401474387569762
ENST00000589877.5,2.141807212090572,0.7656936633018376,0.047506779226831435
ENST00000356825.8,0.019145848264984684,0.06219710868095743,4.219562276611038
ENST00000483896.5,0.22896784484537838,0.4204570967152581,1.7924730882431905
ENST00000497547.2,0.01787650136988369,0.04761729402151131,4.540468777594659
ENST00000414658.5,0.13126637629860624,0.7254434749198584,0.43762578720521667
ENST00000433831.5,1.2587970787172043,0.389632023207667,1.9110982937523984
ENST00000292733.11,0.010953496645269852,0.026787267392869046,5.36158950386325
ENST00000263205.11,0.021020361768324877,0.03171988398021238,5.087565221991999
ENST00000406969.5,0.3397861959851525,0.47924506458166016,1.590351036273023
ENST00000382974.6,0.14375149788161323,0.21618268027451606,2.7991085944657312
ENST00000441501.5,0.19940845473421565,0.7232652570477942,0.4517874368141839
ENST00000489651.5,0.08834954544790102,0.25698397403510953,2.546648234263665
ENST00000473244.5,0.18883598830523343,0.4767402324508943,1.5984433413439203
ENST00000493216.1,0.4485860922710697,0.8386705637360997,-0.3742545239204998
ENST00000473371.1,0.31182399131949423,0.7769596753131603,-0.14040387146528424
ENST00000379600.8,0.1968823565993383,0.44126680582601757,1.717351919179508
ENST00000291572.13,0.006776260636139026,0.021628150245400938,5.776733741061184
ENST00000398061.5,1.2090551369011155,0.06855679137465247,4.106857988873454
ENST00000327505.6,2.0649239426397177,0.19110516250976037,2.95824767396415
ENST00000398063.6,0.01071222857531964,0.021683268453972993,5.77109447453733
ENST00000479117.5,0.17614066145773127,0.48013692855019907,1.5874750005650191
ENST00000467358.5,0.21074358781918587,0.6374312663875654,0.970482611115591
ENST00000484865.1,0.30252619344530085,0.7166507257756292,0.4942378260213609
ENST00000651721.2,0.05948286569095587,0.02676457730693876,5.363089120199307
ENST00000357602.7,0.021165037864695372,0.019565126251484603,6.021178312545342
ENST00000490680.5,0.010368779694981269,0.016192683141590333,6.626335308323636
ENST00000491555.5,0.23679027951677703,0.5479197426737751,1.3741621707764433
ENST00000261574.10,0.10277029609467479,0.02561883133489383,5.439490314202823
ENST00000262094.10,0.02812656915871453,0.09330721024711082,3.7696800966394886
ENST00000217515.11,0.08787503523322487,0.35237764826846146,2.068918014914318
ENST00000590954.5,0.007469754107983704,0.02768490293581213,5.30445228077949
ENST00000587807.5,0.03582933190413378,0.12744990384954355,3.42770691914145
ENST00000586262.5,0.28167724074862244,0.866878330966253,-0.47593555644939983
ENST00000291574.9,0.01400198024964653,0.03400814618719882,4.987221123272476
ENST00000380221.7,0.10243222270861625,0.47122203631214205,1.616349057312796
ENST00000422875.5,0.014611819076616989,0.05682033682090987,4.325801635602442
ENST00000256413.8,0.018927024013990643,0.044971219674160685,4.611772346809498
ENST00000382998.8,0.024671689653691237,0.09462644052602506,3.7546381243604845
ENST00000587860.1,0.1797853413868536,0.7598701033681606,0.15570963491559842
ENST00000707519.1,0.014369563844988196,0.04627367295784182,4.575793705562972
ENST00000707522.1,0.17300790558285892,0.38273409215159804,1.939048517959989
ENST00000707525.1,0.19675508688907853,0.7439886883483089,0.3143936018582333
ENST00000707550.1,2.5697667105516153,0.7788253828505947,-0.15557442297189691
ENST00000707551.1,0.997418097763641,0.7718822719361094,-0.08369060775511439
ENST00000399218.8,0.10225199193380284,0.19842219067985056,2.911768317978296
ENST00000269209.7,0.09610256134002536,0.27206883056906594,2.461389847029039
ENST00000710276.1,0.02101860450851198,0.06499319887438723,4.167763806677461
ENST00000456705.1,0.28445764187331085,0.8294756675254793,-0.3460754046951831
ENST00000291576.12,0.013410238732867154,0.05127020000531821,4.449416224828693
ENST00000400324.9,0.09529126201102378,0.06016432557768084,4.258483116124347
ENST00000377908.6,1.2006699353013939,0.5124384727478676,1.4865724071538926
ENST00000647425.1,1.0175070624636164,0.7582870642853843,0.17671325258246773
ENST00000647188.2,0.13095779265377414,0.6096090490061926,1.128859247497627
ENST00000647504.1,0.007535062572004314,0.029152883534798425,5.2178770306895705
ENST00000644942.1,0.13705019168163862,0.42992881799377075,1.757714110182944
ENST00000338785.8,0.37872886453315324,0.6729359772518735,0.758266449920951
ENST00000646224.1,2.4384226811744263,0.8237745527554652,-0.32840431480021504
ENST00000580806.5,0.15674039023852582,0.6556674917373893,0.8603900345218024
ENST00000380752.10,0.012367314144136745,0.016645098917287396,6.525111305129933
ENST00000398548.6,0.07713897096425147,0.22089768087730077,2.769294921248822
ENST00000422911.6,3.3115665912049934,0.7376367449055327,0.3576386071626388
ENST00000587129.5,0.01788416325842114,0.07433233829999725,4.01702214583743
ENST00000590842.5,0.08875141914481813,0.2563918064063033,2.550122900193538
ENST00000587382.5,0.19344884005268348,0.7713159611717453,-0.07726888065775364
ENST00000334295.9,0.015447994869988518,0.0711712585950675,4.065474009195445
ENST00000593035.5,0.10626340808673627,0.06370006517245863,4.19113225849633
ENST00000383056.7,0.0338788148488339,0.03834740257692764,4.819528644361719
ENST00000589049.5,0.16564545740413888,0.5692524696860182,1.3002883406428734
ENST00000591823.5,0.3663847042040996,0.8523375466007395,-0.42134943932340113
ENST00000614939.4,1.6802882582405887,0.7615548375563974,0.12677759973865668
ENST00000629360.3,0.2617390687330052,0.5820786783502265,1.2521156663376367
ENST00000629127.1,1.004923214477969,0.7070400340189428,0.5546493877601726
ENST00000249075.4,0.008870555868881542,0.014662917218667802,7.053998147789509
ENST00000403987.3,0.13165553024056967,0.30264692063833065,2.301762149794859
ENST00000216133.10,0.1164874646124362,0.4420864024196905,1.7145028398795035
ENST00000216180.8,0.12427784361611718,0.2526044659653339,2.5724359085208257
ENST00000423180.2,2.6765505882599667,0.722441314881999,0.4571657312498077
