"transcript","tagwise.dispersion","trended.dispersion","AveLogCPM"
"ENST00000673523.1",0.924345156331319,0.824307001769737,-0.357605846842829
"ENST00000673377.1",0.310976773005151,0.589971756552783,1.20205415018141
"ENST00000673407.1",0.122624865110603,0.669595975879616,0.784782962694313
"ENST00000672611.1",2.47789314344323,0.751082292719879,0.258165345780025
"ENST00000284878.12",0.0701159420597744,0.260407310380337,2.53597756956085
"ENST00000382751.4",0.00413120313536378,0.0181656242186145,6.32911060543115
"ENST00000673372.1",0.0062919226210648,0.0250696426220707,5.54078519662709
"ENST00000671919.1",2.97066097816545,0.580151653094859,1.25802749322326
"ENST00000671801.1",0.273338321574009,0.688612471868949,0.669092050794048
"ENST00000400532.5",0.217778854890871,0.585687895857133,1.2263305667172
"ENST00000480456.6",0.0775087934143093,0.218499249918445,2.78387205974651
"ENST00000460679.5",0.562215719506405,0.768627239913912,0.0358832818670895
"ENST00000671752.1",0.0673081342963101,0.316296248064179,2.23685755957178
"ENST00000672447.1",0.229752913390939,0.844357565278438,-0.44232532028815
"ENST00000286835.12",0.0573877991764175,0.0699820231247398,4.16634158708078
"ENST00000399804.5",0.0712434529680711,0.104188617765052,3.65582981617428
"ENST00000434667.3",1.03793233396396,0.263939375992926,2.51608523796595
"ENST00000672495.1",0.025337956378162,0.0961419740381161,3.74296737534409
"ENST00000672180.1",0.229438351234149,0.730768010338963,0.406523102515178
"ENST00000400546.6",0.153121467623585,0.626466957941937,1.00337420348175
"ENST00000284894.8",0.0921473579105936,0.276927857475637,2.44406009224462
"ENST00000382172.4",0.012048516663987,0.0527297831461012,4.47962340530659
"ENST00000270112.7",0.074364432519124,0.35300003247113,2.07237932912758
"ENST00000672242.1",0.0669299054343636,0.233088217195087,2.69477638470743
"ENST00000382141.4",0.27936310025407,0.841979011102212,-0.43241716458872
"ENST00000284881.9",0.0164679546233351,0.0622943047847376,4.30145140724479
"ENST00000400558.7",0.975136350050805,0.774118450849101,-0.0333603010095184
"ENST00000405964.2",2.19479001785805,0.875417607817908,-0.568406499610902
"ENST00000261667.8",0.0062869582636994,0.0153866488047439,6.93382593034967
"ENST00000400485.6",0.0188007817236938,0.0426700697398952,4.6844918919838
"ENST00000487909.5",1.36125743473819,0.430436834233731,1.75708586596949
"ENST00000298248.12",0.0689666032951954,0.259551966859755,2.54081533060719
"ENST00000331923.9",0.106021510718741,0.191952534617778,2.95214808464873
"ENST00000466846.5",0.0476507995412611,0.17703315488159,3.05099614307065
"ENST00000443785.5",1.07038649793143,0.691689546036087,0.650823099583487
"ENST00000497873.1",0.17338916075698,0.760310584224963,0.139279006558866
"ENST00000290178.4",0.277114675570722,0.595868194793071,1.1689860293714
"ENST00000464256.1",0.100858140869808,0.400563435643667,1.8746014908509
"ENST00000355854.8",0.490073146199131,0.764573128358307,0.08616749544769
"ENST00000409308.6",0.013612378465791,0.0421859870222438,4.69503483055442
"ENST00000409130.5",0.343693974854289,0.700124806015822,0.601405266687674
"ENST00000474320.1",0.0675357480905738,0.266282538172851,2.50296278661359
"ENST00000379221.4",0.00928021204112089,0.0427990510690154,4.68169594840618
"ENST00000400256.5",0.276892992312875,0.493890251888486,1.53833353079356
"ENST00000582147.1",0.292875168076961,0.527974170531621,1.42751626660451
"ENST00000671038.1",0.235878850341278,0.742434676315468,0.331524100781424
"ENST00000335327.6",0.0948009062993142,0.127216966339509,3.44108192045275
"ENST00000361042.8",0.0309739178570719,0.0497515499115774,4.53793262430301
"ENST00000379749.8",0.152647787842149,0.0771749907552108,4.04505483863154
"ENST00000379743.8",0.384716555724785,0.100073587227823,3.69616149391331
"ENST00000379742.4",0.00999036770307605,0.0143719604310259,7.35905576064906
"ENST00000478947.1",0.280341206200508,0.69859933164065,0.610271719246481
"ENST00000473823.5",0.767547787856061,0.660143543071092,0.8313649639435
"ENST00000474646.1",0.315869719118866,0.875122458386517,-0.567236201522609
"ENST00000497145.1",0.150429001209431,0.525588887852585,1.43513817572878
"ENST00000541179.5",0.00772624695514266,0.0123706675128953,8.23734998841418
"ENST00000541481.5",0.150716297048072,0.0835462311657748,3.94103553885535
"ENST00000578921.6",0.00591899434895023,0.0218017288087914,5.79746404007307
"ENST00000578734.5",1.04239369263696,0.774249000483697,-0.034980133643057
"ENST00000286800.8",0.025408837692278,0.019632914003002,6.10988313985717
"ENST00000399921.5",0.0303978568442617,0.0231585701850927,5.64926956161608
"ENST00000435072.1",0.276678773133167,0.730526242625156,0.408101515448662
"ENST00000584307.5",0.164640435492389,0.12876873048731,3.42718948511385
"ENST00000314574.5",0.00960325228408218,0.0201819589338621,6.02960365726627
"ENST00000577611.1",1.72443448111897,0.930119216753998,-0.914503951192144
"ENST00000667466.1",0.392295440881267,0.289566961520066,2.3755558973956
"ENST00000360938.8",0.00724823541816791,0.0184174176109435,6.29096454606758
"ENST00000432278.5",0.437105926175208,0.807651447961549,-0.285079393385213
"ENST00000653642.1",1.38766780657566,0.459512941659787,1.65464193664987
"ENST00000662305.1",0.0101906590591762,0.0342871779331638,5.06163722146046
"ENST00000456966.1",0.982219337731288,0.839426860241837,-0.421744143614567
"ENST00000318388.11",0.00587084279524994,0.022206368370843,5.740442602945
"ENST00000465096.5",0.144472435125231,0.62586767793032,1.00652735063079
"ENST00000328656.8",0.165859606817891,0.912536012010429,-0.751619128482592
"ENST00000398934.5",0.731806115815652,0.912044223148825,-0.747009685038662
"ENST00000381554.8",0.0727966930416077,0.20738554464509,2.85345420810801
"ENST00000381540.7",0.457274800543481,0.774383833635901,-0.0366518567807368
"ENST00000429827.5",0.770893487789253,0.779579008794717,-0.100109788099488
"ENST00000492622.6",0.0296046197972585,0.0497338425190571,4.53828402883083
"ENST00000484074.5",1.83516580886038,0.313639226189056,2.24926212649194
"ENST00000398316.7",0.0181858614504074,0.0264191465038702,5.4664740674482
"ENST00000541916.5",0.0190278049647022,0.0419290477792545,4.70113872288659
"ENST00000303775.10",0.928697881901818,0.352898230391025,2.07281951348823
"ENST00000351429.7",0.297682913372708,0.313913524972758,2.24797809503968
"ENST00000460212.1",0.302475792649041,0.706560684086593,0.564330671398469
"ENST00000379589.4",0.00559908240275086,0.0224589446328184,5.70502574795658
"ENST00000025301.4",0.00411895558561015,0.0158628793411851,6.73815848522241
"ENST00000284987.6",0.0298796878647161,0.0631498996909038,4.28609518838503
"ENST00000652031.1",0.1971657175508,0.532883328907758,1.41188963920129
"ENST00000377818.4",0.026169674741862,0.0707746632410392,4.15275227360623
"ENST00000352251.8",0.00983824727301125,0.0289995162670793,5.32883551854506
"ENST00000625998.2",4.89619815398579,0.633086524082946,0.96876965306373
"ENST00000449165.5",1.85475608856472,0.511930209514045,1.47916045933952
"ENST00000329623.11",1.38621673661492,0.259966299806844,2.53847088389134
"ENST00000380486.4",0.0103267604692136,0.0206443688454632,5.96265083617945
"ENST00000482186.5",0.21271604181032,0.759853641685256,0.145038044751153
"ENST00000482084.5",4.21114466406431,0.853590278613561,-0.48043569725435
"ENST00000019317.8",0.0332952955531323,0.0713125265682247,4.14356424074097
"ENST00000609094.2",0.123313626194573,0.579507120887849,1.26174182613824
"ENST00000383432.8",0.0046989108470194,0.0155106894780289,6.88263421308703
"ENST00000458039.3",0.34997819612126,0.701922490802183,0.590995781401774
"ENST00000326291.11",0.0188984192784492,0.0714911197613719,4.14051929856546
"ENST00000615625.1",1.57980989681888,0.912701565591246,-0.753170161816954
"ENST00000415083.7",0.00503172721228988,0.0192120076658867,6.17204166416422
"ENST00000542420.6",0.246206544436692,0.36789938970802,2.00879621108959
"ENST00000579640.5",0.443414457570027,0.244901083646901,2.62498415565213
"ENST00000269137.11",0.125765733181212,0.107782363098116,3.62114285571932
"ENST00000585121.5",0.185208748089307,0.336234412822894,2.14601114398347
"ENST00000580958.5",0.149502076312911,0.587487025463466,1.21610877012397
"ENST00000398505.7",0.0552012400975208,0.0905937224573066,3.8291055878262
"ENST00000310826.10",0.706193690369723,0.181632257264703,3.0201097868252
"ENST00000398499.5",2.21825453313717,0.597478067961664,1.1600259000145
"ENST00000398511.3",0.0258509236132731,0.0665521875739247,4.22584867006809
"ENST00000449949.5",0.270195332906312,0.933202016088856,-0.942685382886079
"ENST00000466328.2",0.0702963870295791,0.293579710615647,2.35411124367107
"ENST00000530908.5",0.16688914498808,0.79303855747708,-0.219749914177128
"ENST00000290349.11",0.00540555267534147,0.0230199901950937,5.6573098865147
"ENST00000390667.11",0.096751732714602,0.44711926711526,1.69782124017537
"ENST00000290354.6",0.0913053839440658,0.300136400387002,2.31937080533165
"ENST00000290155.8",0.194134044269902,0.681335452341915,0.712831849556215
"ENST00000440966.5",0.0631741369247601,0.194156100725228,2.93786075108902
"ENST00000382549.8",0.359446538078229,0.7778717054209,-0.0794578921006657
"ENST00000300260.7",0.0219085834421991,0.0959950306798197,3.74522837145266
"ENST00000458138.1",1.11033873693052,0.80422358230738,-0.26989836626016
"ENST00000431216.5",0.350924506374052,0.622126434273767,1.02628996697404
"ENST00000262126.9",0.0949032538757854,0.353648518388335,2.06957722199788
"ENST00000540578.6",0.14272827158089,0.641898333291505,0.923326638120913
"ENST00000400020.7",0.0081548297872319,0.0236787250684721,5.61931505632907
"ENST00000359158.7",3.72548393554528,0.921348711677032,-0.833719319300003
"ENST00000339775.10",0.105471771266033,0.391515731643511,1.91112354539187
"ENST00000348354.7",0.0136900033492664,0.0395619807240106,4.81019388537318
"ENST00000619230.1",0.283922442930957,0.773518962273352,-0.025906529099344
"ENST00000615052.5",0.123099761931141,0.336552211632312,2.14459321298667
"ENST00000619301.4",0.0099788090984838,0.0398839668049512,4.79523621522662
"ENST00000377636.8",0.283183339504319,0.738665635133845,0.355507617256046
"ENST00000377625.6",0.0138742434591949,0.0600307845979408,4.34250268615629
"ENST00000332859.11",0.0046616045803638,0.0193812396790266,6.14698327867464
"ENST00000411651.6",0.210194888110118,0.421553652390756,1.79131763486372
"ENST00000285116.8",0.952632247574151,0.520619656747514,1.45107905786332
"ENST00000377102.5",0.055739119754576,0.146006602850405,3.27691175593654
"ENST00000377104.4",0.0092588875849939,0.0181790674495002,6.32706810751711
"ENST00000399022.9",0.00464404504706413,0.0220000794282139,5.76946830870517
"ENST00000357384.8",2.13122972883007,0.768417673627715,0.0385698036535386
"ENST00000588737.5",0.102492504472195,0.35417565532049,2.06730187095097
"ENST00000585953.5",0.146577256203542,0.66990905897933,0.78310241802959
"ENST00000589050.1",0.385586118120816,0.606537030143994,1.11013589284398
"ENST00000494372.1",0.146124839480523,0.861291316511948,-0.511807889295765
"ENST00000379649.5",0.114898408695461,0.610808516556333,1.08691548346264
"ENST00000239878.9",0.00402116275473802,0.0155931000761061,6.84871300507791
"ENST00000437952.1",0.161027721603856,0.750569080783684,0.264941525841814
"ENST00000377687.6",0.103986942046892,0.261506918847357,2.52977009500014
"ENST00000539231.5",1.22133895855212,0.681008497285223,0.714815133806934
"ENST00000290399.11",0.0868712645628536,0.289222058278646,2.37740576082113
"ENST00000431229.1",0.640408956779612,0.731714416576165,0.400354052477645
"ENST00000355700.9",0.356172508927394,0.853130348488051,-0.478550205865058
"ENST00000403766.8",0.0123950669881793,0.0522022406751871,4.48984229592975
"ENST00000494576.5",0.0638478150360279,0.178843856096498,3.03878918416644
"ENST00000340648.6",0.00539711594195077,0.0204428326259861,5.99176014993735
"ENST00000380071.8",0.0596079057756247,0.202135447763454,2.8867171497436
"ENST00000468090.5",0.196125193143986,0.266014615994521,2.50446028575987
"ENST00000291565.9",0.00308585347434128,0.0153929001124222,6.93124208827866
"ENST00000470029.5",0.292368482106057,0.589581983768906,1.20425410377978
"ENST00000476313.5",1.01720046513335,0.913688433362372,-0.76240892000468
"ENST00000481512.5",0.204249960060668,0.430666985230172,1.7562589369402
"ENST00000490666.5",0.276165820117418,0.32474860032064,2.19787723997853
"ENST00000343528.10",0.0119900091641244,0.0516302284249475,4.50097466071396
"ENST00000468392.5",0.128511319264462,0.544507241761761,1.37520357864292
"ENST00000424834.6",0.263960865562462,0.202308241643991,2.885618213101
"ENST00000382095.8",0.138833960483458,0.180253007726839,3.02933158391171
"ENST00000382108.8",0.0327396904386257,0.0327479435204708,5.13763093183281
"ENST00000343003.10",0.371353836659717,0.478981368522607,1.58817735220773
"ENST00000312828.4",0.0113559970321907,0.0276466026360068,5.40031608528891
"ENST00000591306.5",0.144342071549647,0.724881660538495,0.445243797703692
"ENST00000591504.6",0.012510963454013,0.0381384603562308,4.87682190595114
"ENST00000337363.8",0.237464424326678,0.537255565320651,1.39803917330285
"ENST00000262160.11",0.0703404239458765,0.277546532262358,2.44067168190278
"ENST00000586040.5",0.00991735854528623,0.0440035336909435,4.65584292419427
"ENST00000591214.5",0.18740507054366,0.589374591403813,1.205425385412
"ENST00000587269.5",0.197293198527295,0.611729844331054,1.08193188316354
"ENST00000586514.5",0.0384911182687377,0.178641411349606,3.04015092222427
"ENST00000589877.5",2.14335768943372,0.767720869468159,0.0475262281027951
"ENST00000356825.8",0.0197581403606208,0.066911334738129,4.21956186556171
"ENST00000483896.5",0.229097692239256,0.421259955047519,1.79247050799692
"ENST00000497547.2",0.0181467949690649,0.0496238174849608,4.54046891628057
"ENST00000414658.5",0.131211042026799,0.72603431383303,0.437613323899072
"ENST00000433831.5",1.26018026160729,0.39152980331824,1.91106637999107
"ENST00000292733.11",0.0112373629233058,0.028376199174695,5.36158914044143
"ENST00000263205.11",0.0215016047558626,0.0337591533482742,5.08755704463401
"ENST00000406969.5",0.339371842432894,0.478340112373903,1.59034120321685
"ENST00000382974.6",0.143685167424765,0.216049373848457,2.79911682861906
"ENST00000441501.5",0.199389672233895,0.723896772632165,0.451782598158166
"ENST00000489651.5",0.0882947292723874,0.258523444923488,2.5466433202598
"ENST00000473244.5",0.188189721800088,0.475945383098997,1.59843689655634
"ENST00000493216.1",0.447447021707684,0.828192895869981,-0.374240497059472
"ENST00000473371.1",0.312977081619378,0.782955559142864,-0.140387947935834
"ENST00000379600.8",0.196781741465742,0.441584189974305,1.71733539150681
"ENST00000291572.13",0.00683338710778222,0.0219485145151743,5.77673801198837
"ENST00000398061.5",1.21185193060788,0.0734768049238552,4.1068565174611
"ENST00000327505.6",2.06537636033314,0.191020408515551,2.95821446375028
"ENST00000398063.6",0.0107873201783399,0.0219884676691483,5.77110484845811
"ENST00000479117.5",0.175397475122576,0.479189765935859,1.58747449924321
"ENST00000467358.5",0.208932732718118,0.632757772211495,0.970478634326049
"ENST00000484865.1",0.302640220003192,0.717566004806838,0.494237949665046
"ENST00000651721.2",0.0600813409203776,0.0283480211630671,5.36307692948851
"ENST00000357602.7",0.0213578274382261,0.0202400100599692,6.02116622313035
"ENST00000490680.5",0.0103877520763446,0.0162584761366238,6.62632916485119
"ENST00000491555.5",0.235717140999366,0.544838805019565,1.37416349196353
"ENST00000261574.10",0.103383733703405,0.0269170414678479,5.43948108299469
"ENST00000262094.10",0.0283076712154413,0.0944084169903556,3.76970975093759
"ENST00000217515.11",0.0875904313129682,0.353802071295221,2.06891419884628
"ENST00000590954.5",0.00769054594912781,0.0294673311833043,5.30444587705578
"ENST00000587807.5",0.0358365952048537,0.128711180269792,3.42770355622463
"ENST00000586262.5",0.281112779043091,0.852496263218008,-0.475948550800257
"ENST00000291574.9",0.0143267592036988,0.0358200728543123,4.98722018985006
"ENST00000380221.7",0.1016358411167,0.470672247191493,1.61634743055029
"ENST00000422875.5",0.0150105198938739,0.0609473528210142,4.32580365186289
"ENST00000256413.8",0.0190991278705819,0.0461053384249948,4.61175801442085
"ENST00000382998.8",0.0247704989103603,0.0953850951525639,3.75462475105213
"ENST00000587860.1",0.179413502977338,0.759009995292699,0.155704855016883
"ENST00000707519.1",0.0145315819746695,0.0478622605227179,4.5758014323528
"ENST00000707522.1",0.173133894750791,0.384679526866325,1.93903462220018
"ENST00000707525.1",0.196878395262631,0.745147617641899,0.314401344458939
"ENST00000707550.1",2.57348733277598,0.78424570067302,-0.15558410675241
"ENST00000707551.1",0.999941524663974,0.77821979328709,-0.0836842903107758
"ENST00000399218.8",0.102025961133166,0.198207529899946,2.911783296166
"ENST00000269209.7",0.0960463619320027,0.273771340911487,2.4614064757323
"ENST00000710276.1",0.0217099749656762,0.0698989657376679,4.16776898193544
"ENST00000456705.1",0.284833305834335,0.821627763615641,-0.346074577512547
"ENST00000291576.12",0.0136769578253285,0.0543029134464091,4.44941584291889
"ENST00000400324.9",0.0971836464110652,0.0647018549430217,4.25845547604711
"ENST00000377908.6",1.20019795839609,0.509658081548487,1.4865474285951
"ENST00000647425.1",1.0172813323099,0.757358947651795,0.176709089138555
"ENST00000647188.2",0.128701090493541,0.603117664810416,1.1288628953351
"ENST00000647504.1",0.00777443169252012,0.0311523677867564,5.21788396650318
"ENST00000644942.1",0.137108665179498,0.430255650441007,1.75773704457858
"ENST00000338785.8",0.378913535590667,0.673907795578109,0.758282798165648
"ENST00000646224.1",2.43222165094437,0.817557787852674,-0.328459507491131
"ENST00000580806.5",0.155856897106271,0.654325472422932,0.860389181951014
"ENST00000380752.10",0.0124350031978755,0.016896886307162,6.52508582348602
"ENST00000398548.6",0.0770649325283834,0.220849216881247,2.76929724801211
"ENST00000422911.6",3.31272078149884,0.738330249524036,0.357652942385184
"ENST00000587129.5",0.0183808998970781,0.0788747385118026,4.01701464949888
"ENST00000590842.5",0.0886915437696806,0.257910528641197,2.55012194668503
"ENST00000587382.5",0.19456174519856,0.777690557670367,-0.0772552048355235
"ENST00000334295.9",0.0158955197013379,0.0759461536700953,4.06546656831156
"ENST00000593035.5",0.108019402339306,0.0685446319719143,4.19113778306183
"ENST00000383056.7",0.0341509361717716,0.0393617640752123,4.81951534887161
"ENST00000589049.5",0.165306534447472,0.568674863216234,1.30027558522617
"ENST00000591823.5",0.364865352449663,0.839339631615159,-0.421378588056666
"ENST00000614939.4",1.68060042569145,0.76130815645103,0.126750764367458
"ENST00000629360.3",0.261418718538143,0.581174132664567,1.25214553726817
"ENST00000629127.1",1.00545786554356,0.70826056573441,0.554626268610998
"ENST00000249075.4",0.00897712574343578,0.0150969946588862,7.05401369994474
"ENST00000403987.3",0.131718364240371,0.303483240209085,2.30177641501745
"ENST00000216133.10",0.11630736661995,0.442385317737887,1.71450196685491
"ENST00000216180.8",0.12437197102097,0.253995064103389,2.57244462868008
"ENST00000423180.2",2.67747319193319,0.723088621231665,0.457161134060253
"ENST00000349995.10",0.00902938187971561,0.0335027901249806,5.10019684424502
"ENST00000486940.2",0.184710627647875,0.8414869333034,-0.430362682308875
"ENST00000299608.7",0.00376573735359813,0.0147701291894713,7.19076975103921
"ENST00000578816.1",0.938860588977032,0.684183650986577,0.695621217281097
"ENST00000564631.5",0.280783800204774,0.538786535603846,1.3932040637879
"ENST00000566887.1",0.139420909278877,0.835180418905531,-0.403888871168352
"ENST00000379453.6",0.198794783636065,0.879914494265825,-0.586173798739878
"ENST00000311191.10",0.0100589204051551,0.0429359220449792,4.67873493682345
"ENST00000303142.11",0.187016086569935,0.760473736334065,0.137225849459053
